DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
05/26/2024,01:00,7RNCHSLR_ALL, 16.91,N
05/26/2024,01:00,ADL_RN, 14.66,N
05/26/2024,01:00,AEEC, 2.51,N
05/26/2024,01:00,AGUAYO_UNIT1, 3.98,N
05/26/2024,01:00,AJAXWIND_RN, 4.67,N
05/26/2024,01:00,ALGOD_ALL_RN, 15.44,N
05/26/2024,01:00,ALP_BESS_RN, 18.95,N
05/26/2024,01:00,ALVIN_RN, 14.92,N
05/26/2024,01:00,AMADEUS_ALL, 4.77,N
05/26/2024,01:00,AMISTAD_ALL, 16.91,N
05/26/2024,01:00,AMOCOOIL_CC1, 14.85,N
05/26/2024,01:00,AMOCOOIL_CC2, 14.85,N
05/26/2024,01:00,AMOCO_PUN1, 14.85,N
05/26/2024,01:00,AMOCO_PUN2, 14.85,N
05/26/2024,01:00,AMO_AMOCO_1, 14.85,N
05/26/2024,01:00,AMO_AMOCO_2, 14.85,N
05/26/2024,01:00,AMO_AMOCO_5, 14.85,N
05/26/2024,01:00,AMO_AMOCO_G1, 14.85,N
05/26/2024,01:00,AMO_AMOCO_G2, 14.85,N
05/26/2024,01:00,AMO_AMOCO_G3, 14.85,N
05/26/2024,01:00,AMO_AMOCO_S1, 14.85,N
05/26/2024,01:00,AMO_AMOCO_S2, 14.85,N
05/26/2024,01:00,ANACACHO_ANA, 16.96,N
05/26/2024,01:00,ANCHOR_ALL, 5.21,N
05/26/2024,01:00,ANDMDSLR_ALL, 4.77,N
05/26/2024,01:00,ANEM_ESS_RN, -10.78,N
05/26/2024,01:00,ANG_ALL, 7.66,N
05/26/2024,01:00,ANSON1_ALL, 4.91,N
05/26/2024,01:00,APPALOSA_ALL, 15.21,N
05/26/2024,01:00,AQUI_ALL, 10.8,N
05/26/2024,01:00,ARAGORN_RN, 22.36,N
05/26/2024,01:00,ASTRA_RN, 0.61,N
05/26/2024,01:00,ATK_ATKINSG7, 13.74,N
05/26/2024,01:00,AURO_SLR_RN, 14.83,N
05/26/2024,01:00,AUSTPL_ALL, 17.95,N
05/26/2024,01:00,AVIAT_ALL, 7.07,N
05/26/2024,01:00,AZURE_RN, 4.77,N
05/26/2024,01:00,AZ_ALL, 14.71,N
05/26/2024,01:00,BAC_RN_ALL, 14.84,N
05/26/2024,01:00,BAFFIN_ALL, 14.09,N
05/26/2024,01:00,BAIRDWND_ALL, 4.99,N
05/26/2024,01:00,BAKE_RN_ALL, 12.12,N
05/26/2024,01:00,BARROW_ALL, 16.48,N
05/26/2024,01:00,BASTEN_CC1, 17.06,N
05/26/2024,01:00,BASTEN_CCU, 17.06,N
05/26/2024,01:00,BATCAVE_RN, 17.76,N
05/26/2024,01:00,BAYC_BESS_RN, 16.55,N
05/26/2024,01:00,BBREEZE_1_2, 13.17,N
05/26/2024,01:00,BCATWD_WD_1, 4.29,N
05/26/2024,01:00,BCH_RN, 15.1,N
05/26/2024,01:00,BCK_RN, 15.11,N
05/26/2024,01:00,BELM_SLR_RN, 9.39,N
05/26/2024,01:00,BIGSTAR_ALL, 16.9,N
05/26/2024,01:00,BLACKJAK_RN, 15.78,N
05/26/2024,01:00,BLSMT1_5_A_6, 4.49,N
05/26/2024,01:00,BLUEJAY_RN, 13.75,N
05/26/2024,01:00,BOARDCRK_ALL, 12.58,N
05/26/2024,01:00,BOCO_ESS_RN, 4.76,N
05/26/2024,01:00,BONETSLR_RN, 8.4,N
05/26/2024,01:00,BOOTLEG_UN1, 15.41,N
05/26/2024,01:00,BORDAS_345, -10.44,N
05/26/2024,01:00,BOSQUESW_CC1, 10.44,N
05/26/2024,01:00,BOSQUESW_CC2, 10.35,N
05/26/2024,01:00,BOSQ_BSQSU_5, 10.35,N
05/26/2024,01:00,BOSQ_BSQS_12, 10.35,N
05/26/2024,01:00,BOSQ_BSQS_34, 10.44,N
05/26/2024,01:00,BRANDON_RN, 3.57,N
05/26/2024,01:00,BRAUNIG_CC1, 17.02,N
05/26/2024,01:00,BRAUNIG_VHB1, 17.09,N
05/26/2024,01:00,BRAUNIG_VHB2, 17.09,N
05/26/2024,01:00,BRAUNIG_VHB3, 17.07,N
05/26/2024,01:00,BRAZ_WND_ALL, 1.74,N
05/26/2024,01:00,BRA_AVR1_CT2, 17.02,N
05/26/2024,01:00,BRA_AVR_CST1, 17.02,N
05/26/2024,01:00,BRHEIGHT_RN, 14.85,N
05/26/2024,01:00,BRIGHTSD_RN, 16.84,N
05/26/2024,01:00,BRIGHTSD_U1, 17,N
05/26/2024,01:00,BRISCOE_WIND, 0.84,N
05/26/2024,01:00,BRPANGLE_RN, 15.18,N
05/26/2024,01:00,BRPMAGNO_RN, 14.87,N
05/26/2024,01:00,BRP_BRAZ_RN, 15.18,N
05/26/2024,01:00,BRP_DIKN_RN, 14.86,N
05/26/2024,01:00,BRP_LOOP_RN, 18.38,N
05/26/2024,01:00,BRP_LOP1_RN, 19.46,N
05/26/2024,01:00,BRP_PBL1_RN, 16.97,N
05/26/2024,01:00,BRP_PBL2_RN, 16.97,N
05/26/2024,01:00,BRP_RN_UNIT1, 17.12,N
05/26/2024,01:00,BRP_SEMI_RN, 14.88,N
05/26/2024,01:00,BRP_SWNY_RN, 15.17,N
05/26/2024,01:00,BRP_ZPT1_RN, 18.58,N
05/26/2024,01:00,BRP_ZPT2_RN, 18.58,N
05/26/2024,01:00,BRTSW_BCW1, 7.99,N
05/26/2024,01:00,BR_ARROW_ALL, 12.12,N
05/26/2024,01:00,BR_VHB6CT5_6, 17.09,N
05/26/2024,01:00,BR_VHB6CT7_8, 17.09,N
05/26/2024,01:00,BSS_U1, 15.17,N
05/26/2024,01:00,BTE_BTE_G1, 14.68,N
05/26/2024,01:00,BTE_BTE_G2, 14.68,N
05/26/2024,01:00,BTE_BTE_G3, 14.68,N
05/26/2024,01:00,BTE_BTE_G4, 14.68,N
05/26/2024,01:00,BTE_CC1, 14.68,N
05/26/2024,01:00,BTE_PUN1, 14.68,N
05/26/2024,01:00,BTE_PUN2, 14.68,N
05/26/2024,01:00,BTM_ALL, 15.03,N
05/26/2024,01:00,BUCHAN_ALL, 17.39,N
05/26/2024,01:00,BUCKTHRN_RN, 10.38,N
05/26/2024,01:00,BUFF_GAP_ALL, 5.59,N
05/26/2024,01:00,BULLCRK_1_2, 6.98,N
05/26/2024,01:00,BVE_CC1, 14.96,N
05/26/2024,01:00,BVE_UNIT1, 14.96,N
05/26/2024,01:00,BVE_UNIT2, 14.96,N
05/26/2024,01:00,BVE_UNIT3, 14.96,N
05/26/2024,01:00,BYRDR_ES_ALL, 15.17,N
05/26/2024,01:00,BYU_BYU_1, 14.78,N
