DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
06/18/2024,01:00,7RNCHSLR_ALL, 22.1,N
06/18/2024,01:00,ADL_RN, 21.53,N
06/18/2024,01:00,AEEC, 0.61,N
06/18/2024,01:00,AGUAYO_UNIT1, 1.49,N
06/18/2024,01:00,AJAXWIND_RN, 1.54,N
06/18/2024,01:00,ALGOD_ALL_RN, 22.35,N
06/18/2024,01:00,ALP_BESS_RN, 6.32,N
06/18/2024,01:00,ALVIN_RN, 21.64,N
06/18/2024,01:00,AMADEUS_ALL, 1.01,N
06/18/2024,01:00,AMISTAD_ALL, 18.97,N
06/18/2024,01:00,AMOCOOIL_CC1, 21.61,N
06/18/2024,01:00,AMOCOOIL_CC2, 21.61,N
06/18/2024,01:00,AMOCO_PUN1, 21.61,N
06/18/2024,01:00,AMOCO_PUN2, 21.61,N
06/18/2024,01:00,AMO_AMOCO_1, 21.61,N
06/18/2024,01:00,AMO_AMOCO_2, 21.61,N
06/18/2024,01:00,AMO_AMOCO_5, 21.61,N
06/18/2024,01:00,AMO_AMOCO_G1, 21.61,N
06/18/2024,01:00,AMO_AMOCO_G2, 21.61,N
06/18/2024,01:00,AMO_AMOCO_G3, 21.61,N
06/18/2024,01:00,AMO_AMOCO_S1, 21.61,N
06/18/2024,01:00,AMO_AMOCO_S2, 21.61,N
06/18/2024,01:00,ANACACHO_ANA, 21.06,N
06/18/2024,01:00,ANCHOR_ALL, 1.07,N
06/18/2024,01:00,ANDMDSLR_ALL, 1,N
06/18/2024,01:00,ANEM_ESS_RN, 6.81,N
06/18/2024,01:00,ANG_ALL, 1.68,N
06/18/2024,01:00,ANSON1_ALL, 0.95,N
06/18/2024,01:00,APPALOSA_ALL, 8.94,N
06/18/2024,01:00,AQUI_ALL, 20.56,N
06/18/2024,01:00,ARAGORN_RN, 10.17,N
06/18/2024,01:00,ASTRA_RN, 0.92,N
06/18/2024,01:00,ATK_ATKINSG7, 21.25,N
06/18/2024,01:00,AURO_SLR_RN, 21.44,N
06/18/2024,01:00,AUSTPL_ALL, 22.01,N
06/18/2024,01:00,AVIAT_ALL, 1.38,N
06/18/2024,01:00,AZURE_RN, 1.03,N
06/18/2024,01:00,AZ_ALL, 21.55,N
06/18/2024,01:00,BAC_RN_ALL, 21.61,N
06/18/2024,01:00,BAFFIN_ALL, 21.5,N
06/18/2024,01:00,BAIRDWND_ALL, 1.02,N
06/18/2024,01:00,BAKE_RN_ALL, 20.69,N
06/18/2024,01:00,BARROW_ALL, 10.68,N
06/18/2024,01:00,BASTEN_CC1, 22.02,N
06/18/2024,01:00,BASTEN_CCU, 22.02,N
06/18/2024,01:00,BATCAVE_RN, 19.89,N
06/18/2024,01:00,BAYC_BESS_RN, 22.05,N
06/18/2024,01:00,BBREEZE_1_2, 20.86,N
06/18/2024,01:00,BCATWD_WD_1, 3.16,N
06/18/2024,01:00,BCH_RN, 21.69,N
06/18/2024,01:00,BCK_RN, 21.7,N
06/18/2024,01:00,BELM_SLR_RN, 20.49,N
06/18/2024,01:00,BIGSTAR_ALL, 22.04,N
06/18/2024,01:00,BLACKJAK_RN, 22.38,N
06/18/2024,01:00,BLSMT1_5_A_6, 1.32,N
06/18/2024,01:00,BLUEJAY_RN, 21.25,N
