Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
01/09/2022 10:00,11098.182104,1430.189696,4352.845626,1023.971815,12141.24573,2826.731734,5943.862895,1285.267135,40102.296734
01/09/2022 11:00,11557.868905,1429.191769,4372.695471,1054.247957,12709.260764,2961.980882,5939.363992,1266.791845,41291.401585
01/09/2022 12:00,11930.760079,1428.487138,4369.684389,1064.272112,13078.996998,3087.886322,5953.188526,1245.978546,42159.25411
01/09/2022 13:00,12165.879068,1426.482155,4323.119691,1061.87,13274.883314,3200.366823,5971.619846,1223.291964,42647.512862
01/09/2022 14:00,12311.20874,1413.515438,4297.635757,1044.037992,13224.876207,3250.104728,5911.632633,1210.841418,42663.852914
01/09/2022 15:00,12308.927878,1405.59984,4283.131817,1032.709312,12993.89457,3262.073599,5903.748868,1199.932127,42390.018012
01/09/2022 16:00,12135.426995,1406.326134,4270.512094,1023.580522,12799.380852,3254.459679,5989.957911,1198.55237,42078.196557
01/09/2022 17:00,11873.408976,1439.626083,4262.689516,1038.481017,12851.544784,3254.831685,6160.980803,1211.149234,42092.712097
01/09/2022 18:00,11829.236994,1493.231962,4320.013104,1094.756829,13578.833073,3273.027117,6517.404719,1259.239087,43365.742884
01/09/2022 19:00,12023.419394,1570.929834,4387.986556,1154.116671,14331.721703,3376.777232,7001.890161,1325.169504,45172.011054
01/09/2022 20:00,11858.622535,1580.120026,4417.312619,1170.219522,14496.562117,3357.784084,7133.666757,1340.935726,45355.223387
01/09/2022 21:00,11638.763626,1567.750633,4399.226744,1173.81359,14413.951595,3251.790567,7076.128719,1334.964835,44856.39031
01/09/2022 22:00,11341.316963,1518.770367,4382.440417,1155.956741,14122.240619,3151.29848,6932.259124,1311.862589,43916.1453
