Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
11/07/2023 06:00,11057.73564,1302.152393,5871.722047,901.049047,10237.903123,2868.291952,6127.90654,1044.505161,39411.265902
11/07/2023 07:00,11604.142234,1437.706964,5853.038665,961.52872,11146.879703,3080.215676,6661.518913,1102.004938,41847.035813
11/07/2023 08:00,11852.358611,1465.630712,5878.116626,995.063742,11635.995399,3133.128834,6923.8587,1115.353765,42999.506388
11/07/2023 09:00,12447.871108,1499.610162,5909.806575,1039.600392,12037.790868,3319.334393,7109.434417,1128.344609,44491.792524
11/07/2023 10:00,13122.869356,1571.822978,5892.748315,1055.397536,12385.770449,3559.406031,7279.864725,1149.803146,46017.682536
11/07/2023 11:00,13852.54299,1586.818369,5954.871358,1090.370135,12930.621549,3753.952764,7514.142485,1194.803499,47878.12315
11/07/2023 12:00,14504.674203,1711.37345,6089.593465,1133.169381,13562.233885,3993.991086,7812.389692,1254.172141,50061.597301
11/07/2023 13:00,15069.694681,1785.177084,6144.592122,1172.128264,14254.760903,4190.427225,8160.654343,1314.566605,52092.001227
11/07/2023 14:00,15685.195324,1854.170627,6189.013575,1216.829584,14989.211624,4408.266461,8487.386553,1363.282356,54193.356104
11/07/2023 15:00,16011.263813,1925.880741,6252.224182,1257.163855,15524.346267,4469.622025,8757.767089,1408.731645,55606.999618
11/07/2023 16:00,16031.297083,1963.430026,6313.227394,1288.547488,15905.012995,4548.270842,8897.975634,1445.163014,56392.924476
11/07/2023 17:00,15714.039701,1923.230306,6273.979849,1289.27923,15884.629177,4515.298162,8890.798419,1446.705197,55937.960041
11/07/2023 18:00,15210.734292,1872.848876,6140.749571,1261.465942,15545.843169,4402.411965,8783.096908,1420.083723,54637.234446
11/07/2023 19:00,15084.271013,1888.449478,6072.017849,1251.570996,15673.978092,4415.694332,8763.716888,1426.508328,54576.206976
11/07/2023 20:00,14684.735445,1841.064011,6007.684846,1189.686854,15158.285762,4341.316098,8538.57902,1378.890389,53140.242425
11/07/2023 21:00,14290.056075,1756.336334,6039.01356,1169.667091,14709.185433,4163.023008,8280.165848,1339.744313,51747.191662
11/07/2023 22:00,13731.506141,1699.654471,6030.858871,1135.332881,14009.118667,3942.216136,7997.418959,1285.191465,49831.29759
11/07/2023 23:00,12897.746235,1593.172198,5967.616063,1060.653682,12929.136055,3719.311179,7498.203583,1213.513892,46879.352887
11/07/2023 24:00,12206.487966,1468.069441,5970.120184,988.464512,11898.352974,3404.607678,6960.560044,1145.739196,44042.401995
11/08/2023 01:00,11671.274666,1361.316437,5954.740169,957.030742,10947.78275,3308.300703,6555.380593,1095.176708,41851.002768
11/08/2023 02:00,11321.057223,1299.197517,5967.436462,926.588519,10452.534168,3134.239925,6240.461782,1061.60617,40403.121767
11/08/2023 03:00,11049.554796,1253.480381,5947.688724,912.804736,10105.107293,3045.249632,6073.121836,1042.306602,39429.314001
11/08/2023 04:00,10912.907248,1240.81077,5927.219587,924.00488,9928.03117,3057.731392,6031.285592,1027.469668,39049.460308
11/08/2023 05:00,11026.917773,1217.396229,5930.234851,932.684605,10077.237127,3084.912237,6160.432691,1024.715659,39454.531171
11/08/2023 06:00,11525.705941,1290.834279,5924.567381,878.65716,10728.195876,3184.906776,6469.457088,1048.160081,41050.484582
11/08/2023 07:00,12126.296778,1417.500845,5979.184374,962.996979,11765.63447,3417.726244,6995.429447,1110.924664,43775.693802
