Time (Hour-Ending),Date,ERCOT.LOAD,ERCOT.WIND.GEN,"Total Wind Installed, MW","Wind Output, % of Load","Wind Output, % of Installed",Wind 1-hr MW change,Wind 1-hr % change
2022-01-28 06:00:00,2022-01-28 00:00:00,46216.77104600694,16008.206535373263,34767,34.6372240489015,46.04425614914506,-476.48117730034755,-2.8904470961498627
2022-01-28 07:00:00,2022-01-28 00:00:00,50480.75133680556,15167.082757161459,34767,30.04527935007799,43.624939618492995,-841.1237782118042,-5.2543286242164395
2022-01-28 08:00:00,2022-01-28 00:00:00,52904.021905381946,14174.431162109375,34767,26.79272889206823,40.7697850320976,-992.6515950520843,-6.5447760188648205
2022-01-28 09:00:00,2022-01-28 00:00:00,52513.48770399306,12115.462277560764,34767,23.071143828520686,34.847591904854504,-2058.9688845486107,-14.525936603738842
2022-01-28 10:00:00,2022-01-28 00:00:00,50980.09082682292,8823.827968207464,34767,17.30838024236091,25.379894636314503,-3291.6343093532996,-27.16887093486962
2022-01-28 11:00:00,2022-01-28 00:00:00,49176.08375868056,7611.199506293403,34767,15.47744131810796,21.892022625746836,-1212.6284619140615,-13.74265756634423
2022-01-28 12:00:00,2022-01-28 00:00:00,47248.1212890625,8717.108100043402,34767,18.44963960939825,25.0729372682239,1105.9085937499995,14.530017152165922
2022-01-28 13:00:00,2022-01-28 00:00:00,45504.71904730903,9669.06185546875,34767,21.248481603449303,27.811033035547357,951.9537554253475,10.920522546010503
2022-01-28 14:00:00,2022-01-28 00:00:00,44172.72306423611,9769.233413628472,34767,22.115986373359917,28.099155560239513,100.17155815972183,1.0360007998404264
2022-01-28 15:00:00,2022-01-28 00:00:00,42981.567274305555,9199.358055555556,34767,21.403030738376415,26.46002834744314,-569.8753580729153,-5.833368228032267
2022-01-28 16:00:00,2022-01-28 00:00:00,42240.40217447917,8432.073821072048,34767,19.962105915190705,24.25309581232792,-767.284234483508,-8.340628007409059
2022-01-28 17:00:00,2022-01-28 00:00:00,42174.788042534725,7075.461217447917,34767,16.776518735107977,20.351083548905333,-1356.6126036241312,-16.08871829648726
2022-01-28 18:00:00,2022-01-28 00:00:00,43329.80686197917,4492.277059733073,34767,10.367636934183832,12.921094888063603,-2583.1841577148443,-36.50905684204409
2022-01-28 19:00:00,2022-01-28 00:00:00,45971.24850043403,2679.0276912434897,34767,5.827615691616895,7.705662528384645,-1813.249368489583,-40.363702959080726
2022-01-28 20:00:00,2022-01-28 00:00:00,46925.34728732639,2170.8344805230035,34767,4.6261447299065654,6.243951104561807,-508.19321072048615,-18.969315337110405
2022-01-28 21:00:00,2022-01-28 00:00:00,47384.099997829864,2267.661407063802,34767,4.785701125836848,6.522453496314902,96.82692654079847,4.460355103511652
2022-01-28 22:00:00,2022-01-28 00:00:00,47292.47980251736,2803.0828404405383,34767,5.927121716064742,8.06248120470716,535.4214333767363,23.611171919621242
2022-01-28 23:00:00,2022-01-28 00:00:00,46447.678498263886,3663.108194986979,34767,7.886525900587041,10.536164164256274,860.0253545464407,30.681410557644355
2022-01-29 00:00:00,2022-01-28 00:00:00,45616.72022135417,4739.309800347222,34767,10.389413744236373,13.631632871249238,1076.2016053602433,29.379465417730277
2022-01-29 01:00:00,2022-01-29 00:00:00,44958.67465060764,5817.398058810764,34767,12.939434055875,16.73252814108426,1078.088258463542,22.747790372019075
2022-01-29 02:00:00,2022-01-29 00:00:00,45100.52435329861,7658.452060546875,34767,16.98084927029622,22.027934709773277,1841.0540017361109,31.647378830261317
2022-01-29 03:00:00,2022-01-29 00:00:00,45492.059108072914,9478.057965494792,34767,20.83453277632104,27.261650316377,1819.6059049479172,23.75944760850253
2022-01-29 04:00:00,2022-01-29 00:00:00,46193.64231553819,10708.960501302083,34767,23.182758415436535,30.802083876383012,1230.9025358072904,12.986864400792175
2022-01-29 05:00:00,2022-01-29 00:00:00,47301.46550998264,11249.010485026041,34767,23.7815263517618,32.355424641257635,540.0499837239586,5.042972972570913
2022-01-29 06:00:00,2022-01-29 00:00:00,48849.13861762153,11527.693607855903,34767,23.5985606585445,33.156998325584325,278.68312282986153,2.4774012185411913
2022-01-29 07:00:00,2022-01-29 00:00:00,50979.72891493056,11057.82925889757,34767,21.690639582155637,31.805531851748984,-469.8643489583337,-4.0759614623876725
2022-01-29 08:00:00,2022-01-29 00:00:00,52828.57538628472,11229.160883246528,34767,21.255846482965783,32.2983314155565,171.33162434895894,1.5494146304628345
2022-01-29 09:00:00,2022-01-29 00:00:00,52444.82598741319,11092.491489800348,34767,21.15078328692054,31.905230505365285,-136.66939344618004,-1.217093555495188
2022-01-29 10:00:00,2022-01-29 00:00:00,49916.26157552083,7681.53745171441,34767,15.388847660581762,22.094335006513102,-3410.954038085938,-30.7501163397091
2022-01-29 11:00:00,2022-01-29 00:00:00,46897.554036458336,5853.199144965278,34767,12.480819661543496,16.83550247351016,-1828.3383067491322,-23.80172352529601
2022-01-29 12:00:00,2022-01-29 00:00:00,44105.736603732636,7939.707958441841,34767,18.001531251537717,22.83690844318417,2086.508813476563,35.64732314415283
2022-01-29 13:00:00,2022-01-29 00:00:00,41779.81013888889,9721.419867621527,34767,23.268224138177146,27.961629900829887,1781.7119091796867,22.44052197518542
2022-01-29 14:00:00,2022-01-29 00:00:00,39866.47067057292,9627.922001953126,34767,24.150424755457202,27.692702856021878,-93.49786566840157,-0.9617717055901327
2022-01-29 15:00:00,2022-01-29 00:00:00,38583.75758246528,8600.410162217882,34767,22.290234806281315,24.737280070808186,-1027.5118397352435,-10.672207767437271
2022-01-29 16:00:00,2022-01-29 00:00:00,37955.25838975694,8121.390942925347,34767,21.397274811115718,23.359481528246175,-479.0192192925351,-5.569725283532351
2022-01-29 17:00:00,2022-01-29 00:00:00,37918.9285546875,7731.164309353298,34767,20.388667623356618,22.237076277370203,-390.22663357204874,-4.8049236431843045
2022-01-29 18:00:00,2022-01-29 00:00:00,38674.113068576386,7246.5608707682295,34767,18.737497245040196,20.843215896592255,-484.60343858506894,-6.2681818571465
2022-01-29 19:00:00,2022-01-29 00:00:00,40901.21947482639,7728.769683159722,34767,18.896183982769937,22.23018863623471,482.20881239149276,6.654312590358084
2022-01-29 20:00:00,2022-01-29 00:00:00,41679.89219184028,9321.193413628473,34767,22.363765651613882,26.810462259120637,1592.4237304687504,20.603845058787236
2022-01-29 21:00:00,2022-01-29 00:00:00,42027.247250434026,12013.504896918403,34767,28.585038713888967,34.55433283550034,2692.31148328993,28.8837637394533
2022-01-29 22:00:00,2022-01-29 00:00:00,42132.78183376736,16134.818972439236,34767,38.29516654299805,46.40843032887288,4121.314075520833,34.30567607774477
2022-01-29 23:00:00,2022-01-29 00:00:00,41713.247801649304,17435.37884548611,34767,41.79818106802207,50.14921864263845,1300.5598730468737,8.060579268155601
2022-01-30 00:00:00,2022-01-29 00:00:00,41007.87801649306,17763.861985677082,34767,43.318169202836074,51.094031655527026,328.48314019097234,1.884003457005548
2022-01-30 01:00:00,2022-01-30 00:00:00,40519.58812934028,17952.285629340277,34767,44.30520263936495,51.63599283613851,188.42364366319453,1.0607132830412644
2022-01-30 02:00:00,2022-01-30 00:00:00,40250.00431640625,17946.477417534723,34767,44.58751675268661,51.61928673033257,-5.808211805553583,-0.032353606250899586
2022-01-30 03:00:00,2022-01-30 00:00:00,40550.96022352431,17640.52189453125,34767,43.502106478597476,50.73926969405256,-305.95552300347117,-1.7048221547061673
2022-01-30 04:00:00,2022-01-30 00:00:00,41078.51206597222,17367.169429253474,34767,42.27799050112074,49.953028530656866,-273.3524652777778,-1.5495713047045392
2022-01-30 05:00:00,2022-01-30 00:00:00,41824.596764322916,16098.488069661458,34767,38.4904800406677,46.30393208980199,-1268.6813595920157,-7.305055465486697
2022-01-30 06:00:00,2022-01-30 00:00:00,42913.13345920139,13389.575336371528,34767,31.201579230053987,38.51231149185011,-2708.9127332899297,-16.827125140994042
2022-01-30 07:00:00,2022-01-30 00:00:00,44665.146080729166,11927.098219401041,34767,26.703367762065827,34.30580210947462,-1462.4771169704873,-10.922505607760428
2022-01-30 08:00:00,2022-01-30 00:00:00,46401.11839409722,10722.88894639757,34767,23.109117446965787,30.842146133970633,-1204.209273003471,-10.096414491201736
2022-01-30 09:00:00,2022-01-30 00:00:00,46334.018515625,8929.597749023438,34767,19.27222812761676,25.684119276967927,-1793.291197374132,-16.723955702036815
2022-01-30 10:00:00,2022-01-30 00:00:00,44448.56932725695,5201.564106445312,34767,11.702433138282329,14.96121064930915,-3728.033642578126,-41.749177816949626
2022-01-30 11:00:00,2022-01-30 00:00:00,42237.56866102431,4198.15858452691,34767,9.93939451917567,12.075124642698277,-1003.405521918402,-19.29045766589845
2022-01-30 12:00:00,2022-01-30 00:00:00,40422.98950954861,5087.133669433594,34767,12.58475370366144,14.632075443476843,888.9750849066841,21.17535740986932
2022-01-30 13:00:00,2022-01-30 00:00:00,39111.523177083334,4949.141438802083,34767,12.653921496215059,14.235169668944927,-137.99223063151112,-2.712573319247483
2022-01-30 14:00:00,2022-01-30 00:00:00,38167.06338975694,5982.024894205729,34767,15.673264754791564,17.206042782540134,1032.8834554036457,20.86995225688378
2022-01-30 15:00:00,2022-01-30 00:00:00,37633.91198133681,6987.376263020833,34767,18.56670193225188,20.09772561055263,1005.3513688151043,16.806205032494955
2022-01-30 16:00:00,2022-01-30 00:00:00,37445.864789496525,7405.0357042100695,34767,19.775309625876673,21.29903559182578,417.65944118923653,5.977342931990197
2022-01-30 17:00:00,2022-01-30 00:00:00,37613.69804470486,6999.476626519097,34767,18.608849941316688,20.132529773978476,-405.5590776909721,-5.476801110633335
2022-01-30 18:00:00,2022-01-30 00:00:00,38764.957098524304,6867.427027994791,34767,17.71555430989041,19.75271673712081,-132.04959852430602,-1.8865638899915216
2022-01-30 19:00:00,2022-01-30 00:00:00,40856.16926432292,8107.408063693576,34767,19.843779310884287,23.31926270225667,1239.9810356987846,18.055976869416327
2022-01-30 20:00:00,2022-01-30 00:00:00,41424.319674479164,10135.451533203124,34767,24.467394064282985,29.152505344732432,2028.0434695095482,25.014695863052577
2022-01-30 21:00:00,2022-01-30 00:00:00,40909.14106336806,10892.721919487847,34767,26.626620936907656,31.330635141047104,757.2703862847229,7.471501233111826
2022-01-30 22:00:00,2022-01-30 00:00:00,40244.60040798611,10603.903503689236,34767,26.348636577802885,30.499909407453153,-288.81841579861066,-2.6514806669386664
2022-01-30 23:00:00,2022-01-30 00:00:00,38458.13959852431,10452.73330078125,34767,27.17950844710735,30.06509995335016,-151.1702029079861,-1.425609001962268
2022-01-31 00:00:00,2022-01-30 00:00:00,36678.86292317708,11725.531575520834,34767,31.96808908738434,33.726037839102695,1272.7982747395836,12.176702859571218
2022-01-31 01:00:00,2022-01-31 00:00:00,35447.15928385417,13856.386861979166,34767,39.09026038171305,39.85499715816483,2130.8552864583326,18.172781956486116
2022-01-31 02:00:00,2022-01-31 00:00:00,34911.68611545139,14687.99728515625,34767,42.07186452290989,42.24695051386732,831.6104231770842,6.001639759777187
2022-01-31 03:00:00,2022-01-31 00:00:00,34719.63996310764,14103.30416124132,34767,40.62053689562217,40.56520309845923,-584.6931239149308,-3.9807545750694278
2022-01-31 04:00:00,2022-01-31 00:00:00,35031.855368923614,12696.28181640625,34767,36.24210502898167,36.5181977634143,-1407.0223448350698,-9.976543998120997
2022-01-31 05:00:00,2022-01-31 00:00:00,36038.70898654514,11193.298490668403,34767,31.05909952225914,32.195180748032335,-1502.9833257378468,-11.837980185629451
2022-01-31 06:00:00,2022-01-31 00:00:00,38379.76853949653,10535.314822048611,34767,27.4501781093514,30.302628417892286,-657.9836686197923,-5.878371502094206
2022-01-31 07:00:00,2022-01-31 00:00:00,41802.479711371525,8333.103079969618,34767,19.93447072400053,23.968427186612644,-2202.2117420789928,-20.903141285062887
2022-01-31 08:00:00,2022-01-31 00:00:00,43538.827024739585,6862.518814832899,34767,15.761836695631432,19.738599289075555,-1470.5842651367193,-17.647498789155517
2022-01-31 09:00:00,2022-01-31 00:00:00,43206.106553819445,5173.530838216146,34767,11.974073229143583,14.880578819616721,-1688.9879766167533,-24.611779175980004
2022-01-31 10:00:00,2022-01-31 00:00:00,42938.15053385417,3504.705637749566,34767,8.162218433200366,10.080552356399936,-1668.8252004665796,-32.256987590355166
2022-01-31 11:00:00,2022-01-31 00:00:00,42546.3810655382,3002.8708222113714,34767,7.057876009679336,8.637129525732364,-501.83481553819456,-14.318886303399553
2022-01-31 12:00:00,2022-01-31 00:00:00,42142.88384982639,4139.005074869791,34767,9.821361750227831,11.904981950901117,1136.1342526584199,37.83493596377046
2022-01-31 13:00:00,2022-01-31 00:00:00,41901.73768012153,4931.3799625651045,34767,11.76891517056245,14.18408249939628,792.3748876953132,19.144090750365663
2022-01-31 14:00:00,2022-01-31 00:00:00,41728.308038194446,5295.256984320747,34767,12.689843497785558,15.230698605921553,363.8770217556421,7.378807240932374
2022-01-31 15:00:00,2022-01-31 00:00:00,41300.7131640625,6735.956819118924,34767,16.309541175139234,19.374570193341167,1440.699834798177,27.20736385531597
2022-01-31 16:00:00,2022-01-31 00:00:00,41135.02060546875,7495.5639019097225,34767,18.221855225990126,21.559421008167867,759.6070827907988,11.276899528731791
2022-01-31 17:00:00,2022-01-31 00:00:00,41465.206770833334,7546.929794243707,34767,18.20063224561616,21.70716424840713,51.36589233398445,0.6852838959974369
2022-01-31 18:00:00,2022-01-31 00:00:00,42273.87187934028,7228.206946614583,34767,17.098521202991794,20.79042467458965,-318.72284762912386,-4.223212038784624
2022-01-31 19:00:00,2022-01-31 00:00:00,43678.62362196181,8777.222895507812,34767,20.095007964249554,25.245844897482705,1549.0159488932286,21.43015495175783
2022-01-31 20:00:00,2022-01-31 00:00:00,43651.12975260417,12665.770403645833,34767,29.015905144792292,36.43043806956548,3888.547508138021,44.302708891307546
2022-01-31 21:00:00,2022-01-31 00:00:00,42981.248626302084,14929.714322916667,34767,34.735413232691734,42.94219899018226,2263.943919270834,17.874506225212798
2022-01-31 22:00:00,2022-01-31 00:00:00,41479.0188671875,15213.25835720486,34767,36.67699664236634,43.75775406910248,283.54403428819387,1.8991926312545864
2022-01-31 23:00:00,2022-01-31 00:00:00,39208.079129774305,14998.991104600695,34767,38.25484807596855,43.14145915552304,-214.26725260416606,-1.4084244648529949
2022-02-01 00:00:00,2022-01-31 00:00:00,37115.43663411459,14836.48810872396,34767,39.973901573576065,42.67405329399707,-162.50299587673544,-1.0834261767572506
2022-02-01 01:00:00,2022-02-01 00:00:00,35675.15533637153,14628.593450520833,34767,41.00498880128685,42.07608781465422,-207.8946582031258,-1.4012390039990819
2022-02-01 02:00:00,2022-02-01 00:00:00,34719.705240885414,14094.67435546875,34767,40.59560488108945,40.5403812680667,-533.9190950520842,-3.6498320693509645
2022-02-01 03:00:00,2022-02-01 00:00:00,34443.97472439236,13793.711962890626,34767,40.046806657079166,39.6747259265701,-300.9623925781234,-2.1352915646564736
2022-02-01 04:00:00,2022-02-01 00:00:00,34473.50623046875,13671.005177951389,34767,39.65655563595829,39.32178553787036,-122.70678493923697,-0.8895849447150729
2022-02-01 05:00:00,2022-02-01 00:00:00,35161.35128038195,13468.700472005208,34767,38.30541199797399,38.73989838641588,-202.30470594618055,-1.4798085679351347
2022-02-01 06:00:00,2022-02-01 00:00:00,37237.041187065974,13541.43792860243,34767,36.36550460756252,38.949112458947944,72.73745659722226,0.5400480673574084
2022-02-01 07:00:00,2022-02-01 00:00:00,40398.134314236115,14130.551414930556,34767,34.97822771966728,40.64357412181251,589.1134863281259,4.350449999728548
2022-02-01 08:00:00,2022-02-01 00:00:00,41921.75594835069,14314.92515842014,34767,34.14676898567109,41.173886612075066,184.37374348958292,1.3047880303862085
2022-02-01 09:00:00,2022-02-01 00:00:00,41857.2755577257,13567.006636284723,34767,32.41254108279063,39.022655495972394,-747.9185221354164,-5.224746297017735
2022-02-01 10:00:00,2022-02-01 00:00:00,41859.69330512153,12336.202588975695,34767,29.470360661878907,35.482505217521485,-1230.8040473090277,-9.072038367087282
2022-02-01 11:00:00,2022-02-01 00:00:00,41537.827712673614,11139.671460503472,34767,26.818136801854582,32.04093381799831,-1196.531128472223,-9.699347265434085
2022-02-01 12:00:00,2022-02-01 00:00:00,40975.61931423611,9995.887243381076,34767,24.394719129744104,28.751077870915164,-1143.7842171223965,-10.267665623512936
2022-02-01 13:00:00,2022-02-01 00:00:00,40518.09217013889,8758.367420789931,34767,21.615942290700183,25.191611070238825,-1237.5198225911445,-12.380289937850055
2022-02-01 14:00:00,2022-02-01 00:00:00,40117.18912326389,7330.4568359375,34767,18.272608316135937,21.084525083951736,-1427.9105848524314,-16.303387563565426
2022-02-01 15:00:00,2022-02-01 00:00:00,39840.03393229167,6301.738542209201,34767,15.817603350737693,18.125632186295054,-1028.7182937282987,-14.03348136073889
2022-02-01 16:00:00,2022-02-01 00:00:00,39628.24815972222,6416.908452148437,34767,16.192763369919852,18.45689433125791,115.16990993923628,1.827589468649411
2022-02-01 17:00:00,2022-02-01 00:00:00,39823.12283203125,6684.986118164063,34767,16.786694871621354,19.227963638404415,268.07766601562525,4.177676337674266
2022-02-01 18:00:00,2022-02-01 00:00:00,40499.67737196181,6759.4154644097225,34767,16.69004768193366,19.442044077457712,74.42934624565987,1.1133807150836814
2022-02-01 19:00:00,2022-02-01 00:00:00,42023.79148654514,8155.0767008463545,34767,19.40585656926597,23.456371561671567,1395.661236436632,20.6476616770369
2022-02-01 20:00:00,2022-02-01 00:00:00,42240.768910590275,11266.191711154514,34767,26.67136986781967,32.40484284279493,3111.115010308159,38.149426724401984
2022-02-01 21:00:00,2022-02-01 00:00:00,41581.01097439236,13534.638114149306,34767,32.55004579490529,38.92955421563352,2268.446402994792,20.13498847839445
2022-02-01 22:00:00,2022-02-01 00:00:00,40331.06977430556,14721.283047960069,34767,36.50109736821021,42.342690045042914,1186.6449338107632,8.767467026475037
2022-02-01 23:00:00,2022-02-01 00:00:00,38366.543604600694,15896.038580729166,34767,41.432031888384664,45.721628500385904,1174.755532769097,7.979980609990942
2022-02-02 00:00:00,2022-02-01 00:00:00,36400.93393554688,15504.333129340277,34767,42.59322894514999,44.59496973952391,-391.70545138888883,-2.464170235870936
2022-02-02 01:00:00,2022-02-02 00:00:00,34987.67403862847,15118.706324869792,34793,43.211521600943925,43.45329901092114,-385.6268044704848,-2.4872195485836643
2022-02-02 02:00:00,2022-02-02 00:00:00,34178.913235677086,14882.626595052083,34793,43.54329961409394,42.774772497491114,-236.07972981770945,-1.5615074778545421
2022-02-02 03:00:00,2022-02-02 00:00:00,33899.70736545139,14828.984313151042,34793,43.74369416611508,42.62059699695641,-53.642281901040406,-0.3604355827812979
2022-02-02 04:00:00,2022-02-02 00:00:00,33940.71271701389,14793.18046359592,34793,43.58535599100827,42.51769167245112,-35.803849555122724,-0.24144505651253662
2022-02-02 05:00:00,2022-02-02 00:00:00,34847.68389756944,15289.687577039931,34793,43.87576408802985,43.94472329790455,496.50711344401134,3.356324318937705
2022-02-02 06:00:00,2022-02-02 00:00:00,37135.16399088542,16731.726176215278,34793,45.056287297726676,48.08934606448216,1442.0385991753465,9.431445815418837
2022-02-02 07:00:00,2022-02-02 00:00:00,40625.55693793403,17981.76157552083,34793,44.262190923296366,51.682124494929525,1250.0353993055542,7.471048630251446
2022-02-02 08:00:00,2022-02-02 00:00:00,42697.83504991319,18839.554928385416,34793,44.122974634105525,54.14754384038576,857.7933528645844,4.770352166343518
2022-02-02 09:00:00,2022-02-02 00:00:00,43344.870513237845,18665.858502604166,34793,43.063592719474094,53.648315760653475,-173.69642578125058,-0.9219773314259324
2022-02-02 10:00:00,2022-02-02 00:00:00,44022.334733072916,19001.16888671875,34793,43.162565097765324,54.612045200812666,335.31038411458576,1.7963834027125245
2022-02-02 11:00:00,2022-02-02 00:00:00,44751.31085177951,19196.563179253473,34793,42.89609134095372,55.173636016593775,195.3942925347219,1.0283277502538102
2022-02-02 12:00:00,2022-02-02 00:00:00,45280.84521267361,17947.676024305554,34793,39.63635382689853,51.5841578027349,-1248.887154947919,-6.505785141257178
2022-02-02 13:00:00,2022-02-02 00:00:00,45809.0691015625,17585.614815538196,34793,38.388937300929285,50.543542711287316,-362.06120876735804,-2.0173152684338542
2022-02-02 14:00:00,2022-02-02 00:00:00,46247.605993923615,17714.838618164064,34793,38.30433648931273,50.914950185853655,129.2238026258674,0.734826754602225
2022-02-02 15:00:00,2022-02-02 00:00:00,46446.851206597225,17390.291998697918,34793,37.441272221760066,49.98215732675514,-324.5466194661458,-1.8320608302542993
2022-02-02 16:00:00,2022-02-02 00:00:00,46870.255494791665,17201.690023871528,34793,36.70065341500649,49.44008859216373,-188.60197482638978,-1.0845244855032405
2022-02-02 17:00:00,2022-02-02 00:00:00,48190.65028862847,17364.48850206163,34793,36.032899323956876,49.9079944300912,162.7984781901032,0.9464097885974037
2022-02-02 18:00:00,2022-02-02 00:00:00,50238.72717664931,17107.36263346354,34793,34.05214183335232,49.16897833892892,-257.12586859809016,-1.4807569400478593
2022-02-02 19:00:00,2022-02-02 00:00:00,52122.81752387153,17114.673337673612,34793,32.83528049847906,49.1899903361987,7.3107042100709805,0.042734256394206464
2022-02-02 20:00:00,2022-02-02 00:00:00,52517.19396267361,17511.670201822915,34793,33.344641783925596,50.33101543937837,396.9968641493033,2.319628638633817
2022-02-02 21:00:00,2022-02-02 00:00:00,52209.00809136285,17499.91949435764,34793,33.51896566150761,50.29724224515748,-11.7507074652749,-0.06710215147868467
2022-02-02 22:00:00,2022-02-02 00:00:00,51457.4166796875,17475.23409939236,34793,33.960574057132185,50.22629293073998,-24.685394965279556,-0.14106004872330224
2022-02-02 23:00:00,2022-02-02 00:00:00,49932.88849826389,17616.103645833333,34793,35.27956057748557,50.63117191915998,140.86954644097204,0.806109638587733
2022-02-03 00:00:00,2022-02-02 00:00:00,48389.77337673611,17665.893020833333,34793,36.50749277806371,50.77427362065167,49.78937500000029,0.2826355702770673
2022-02-03 01:00:00,2022-02-03 00:00:00,47374.05540798611,17387.22500217014,34793,36.701998282458796,49.973342345213524,-278.6680186631929,-1.577435221273901
2022-02-03 02:00:00,2022-02-03 00:00:00,47259.19701171875,16886.155789930555,34793,35.73094097587679,48.53319860296771,-501.0692122395849,-2.8818239378454313
2022-02-03 03:00:00,2022-02-03 00:00:00,47914.82866753472,17521.879136284722,34793,36.56880265160353,50.360357360057264,635.723346354167,3.7647606374285463
2022-02-03 04:00:00,2022-02-03 00:00:00,49058.03387369792,18433.191389431424,34793,37.57425631220463,52.97959758983538,911.3122531467016,5.200996114963118
2022-02-03 05:00:00,2022-02-03 00:00:00,50665.19622829861,18736.363671875,34793,36.98073838981791,53.85095758306269,303.17228244357466,1.6447085913587214
2022-02-03 06:00:00,2022-02-03 00:00:00,53149.03615017361,18744.83552951389,34793,35.268439255511616,53.87530689941623,8.471857638891379,0.04521612510974269
2022-02-03 07:00:00,2022-02-03 00:00:00,56386.82019965278,18672.659161783853,34793,33.11529023212917,53.66786181641092,-72.17636773003687,-0.38504668454622937
2022-02-03 08:00:00,2022-02-03 00:00:00,58893.87852864584,18238.092915039062,34793,30.967722572674678,52.41885699720938,-434.566246744791,-2.3272863440585376
2022-02-03 09:00:00,2022-02-03 00:00:00,60449.503812934025,17488.275065104168,34793,28.930386458130535,50.26377450953976,-749.8178499348942,-4.111273330100195
2022-02-03 10:00:00,2022-02-03 00:00:00,62091.68586697049,17464.70578559028,34793,28.12728554835485,50.19603306869278,-23.56927951388934,-0.1347718938897474
2022-02-03 11:00:00,2022-02-03 00:00:00,63284.46658854167,17574.008185221355,34793,27.769860650770372,50.510183615156365,109.3023996310767,0.6258473573672197
2022-02-03 12:00:00,2022-02-03 00:00:00,63915.100503472226,17389.10724283854,34793,27.20657106984267,49.97875217094973,-184.9009423828138,-1.0521273259580246
2022-02-03 13:00:00,2022-02-03 00:00:00,64054.00504123264,17515.392237413194,34793,27.344726104383703,50.341713095775575,126.28499457465296,0.7262304660675529
2022-02-03 14:00:00,2022-02-03 00:00:00,63913.068980034725,17758.052957899305,34793,27.78469762333991,51.0391543066114,242.66072048611022,1.3854141385871024
2022-02-03 15:00:00,2022-02-03 00:00:00,63699.06612413195,17754.09558376736,34793,27.87183025441773,51.02778025398028,-3.957374131943652,-0.022284955120506586
2022-02-03 16:00:00,2022-02-03 00:00:00,63888.57736979167,17458.716805555556,34793,27.326820418152764,50.17881989352904,-295.3787782118052,-1.663721910351047
2022-02-03 17:00:00,2022-02-03 00:00:00,64659.099076605904,16770.158550347223,34793,25.936270053002918,48.19980614016389,-688.5582552083324,-3.9439224708039573
2022-02-03 18:00:00,2022-02-03 00:00:00,66086.30540364583,15910.269614800347,34793,24.074987272510793,45.72836379386758,-859.8889355468764,-5.1274943702250955
2022-02-03 19:00:00,2022-02-03 00:00:00,67856.47603732639,15011.884090711805,34793,22.12299395337608,43.14627681059927,-898.3855240885423,-5.646576367586062
2022-02-03 20:00:00,2022-02-03 00:00:00,67846.59219401042,14853.611389431424,34793,21.892936563352876,42.69137869523014,-158.27270128038072,-1.0543160360417894
2022-02-03 21:00:00,2022-02-03 00:00:00,67305.07046440973,14987.510320909289,34793,22.268025599697634,43.076223150947854,133.8989314778646,0.9014570798124946
2022-02-03 22:00:00,2022-02-03 00:00:00,66229.83263671875,15483.455328776041,34793,23.378370006920107,44.501639205518465,495.94500786675235,3.3090553217157916
2022-02-03 23:00:00,2022-02-03 00:00:00,64468.09599175347,15987.808913845485,34793,24.799567395150913,45.95122269952429,504.3535850694443,3.257371008989847
2022-02-04 00:00:00,2022-02-03 00:00:00,63124.54130859375,16267.206803385418,34793,25.770019815052198,46.754251727029626,279.3978895399323,1.7475683568995686
2022-02-04 01:00:00,2022-02-04 00:00:00,62247.19294270833,16399.992594401043,34810,26.346557682521404,47.11287731801506,132.78579101562536,0.8162789876624112
2022-02-04 02:00:00,2022-02-04 00:00:00,61905.315121527776,16078.088608940972,34810,25.972064882276584,46.1881315970726,-321.90398546007054,-1.9628300659719111
2022-02-04 03:00:00,2022-02-04 00:00:00,61893.634954427085,14891.218057725695,34810,24.059369059015925,42.778563796971255,-1186.8705512152774,-7.3819132365974305
2022-02-04 04:00:00,2022-02-04 00:00:00,62073.19742404514,13765.584589301216,34810,22.176374281581435,39.5449140744074,-1125.6334684244794,-7.559042276199097
2022-02-04 05:00:00,2022-02-04 00:00:00,62748.95298828125,13591.135872395833,34810,21.659542072254272,39.04376866531408,-174.44871690538275,-1.267281572923292
2022-02-04 06:00:00,2022-02-04 00:00:00,64286.817026909725,13204.443448350694,34810,20.539893027871432,37.93290275309019,-386.692424045139,-2.845181062684595
2022-02-04 07:00:00,2022-02-04 00:00:00,66181.9408311632,13142.794909939235,34810,19.85858188031661,37.755802671471514,-61.6485384114585,-0.4668772194193367
2022-02-04 08:00:00,2022-02-04 00:00:00,67770.07391927083,13658.981896701389,34810,20.15488711576774,39.23867249842398,516.1869867621535,3.927528279177416
2022-02-04 09:00:00,2022-02-04 00:00:00,68609.89782986112,13210.829217393662,34810,19.254990366191606,37.95124739268504,-448.15267930772643,-3.2810108593522203
2022-02-04 10:00:00,2022-02-04 00:00:00,68862.36445746527,11174.849460720487,34810,16.22780389369717,32.1024115504754,-2035.9797566731759,-15.411445588839806
2022-02-04 11:00:00,2022-02-04 00:00:00,67879.27579427083,9883.529243706596,34810,14.560451813984718,28.39278725569261,-1291.3202170138902,-11.555593849857855
2022-02-04 12:00:00,2022-02-04 00:00:00,65984.50783203125,9636.140893012152,34810,14.603641384340863,27.682105409400037,-247.38835069444394,-2.503036563097844
2022-02-04 13:00:00,2022-02-04 00:00:00,63666.1773046875,10131.684027777777,34810,15.913762152375716,29.105670864055668,495.5431347656249,5.142547626352976
