DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
09/24/2024,01:00,7RNCHSLR_ALL, 25.38,N
09/24/2024,01:00,ADL_RN, 24.68,N
09/24/2024,01:00,AEEC, 13.65,N
09/24/2024,01:00,AE_RN, 24.85,N
09/24/2024,01:00,AGUAYO_UNIT1, 25.02,N
09/24/2024,01:00,AJAXWIND_RN, 21.94,N
09/24/2024,01:00,ALGOD_ALL_RN, 25.8,N
09/24/2024,01:00,ALP_BESS_RN, 52.26,N
09/24/2024,01:00,ALVIN_RN, 24.82,N
09/24/2024,01:00,AMADEUS_ALL, 21.82,N
09/24/2024,01:00,AMISTAD_ALL, 38.4,N
09/24/2024,01:00,AMOCOOIL_CC1, 24.78,N
09/24/2024,01:00,AMOCOOIL_CC2, 24.78,N
09/24/2024,01:00,AMOCO_PUN1, 24.78,N
09/24/2024,01:00,AMOCO_PUN2, 24.78,N
09/24/2024,01:00,AMO_AMOCO_1, 24.78,N
09/24/2024,01:00,AMO_AMOCO_2, 24.78,N
09/24/2024,01:00,AMO_AMOCO_5, 24.78,N
09/24/2024,01:00,AMO_AMOCO_G1, 24.78,N
09/24/2024,01:00,AMO_AMOCO_G2, 24.78,N
09/24/2024,01:00,AMO_AMOCO_G3, 24.78,N
09/24/2024,01:00,AMO_AMOCO_S1, 24.78,N
09/24/2024,01:00,AMO_AMOCO_S2, 24.78,N
09/24/2024,01:00,ANACACHO_ANA, 30.84,N
09/24/2024,01:00,ANCHOR_ALL, 23.4,N
09/24/2024,01:00,ANDMDSLR_ALL, 21.55,N
09/24/2024,01:00,ANEM_ESS_RN, 25.62,N
09/24/2024,01:00,ANG_ALL, 31.78,N
09/24/2024,01:00,ANSON1_ALL, 23.77,N
09/24/2024,01:00,APPALOSA_ALL, 49.06,N
09/24/2024,01:00,AQUI_ALL, 23.8,N
09/24/2024,01:00,ARAGORN_RN, 54.46,N
09/24/2024,01:00,ASTRA_RN, 17.1,N
09/24/2024,01:00,ATK_ATKINSG7, 24.42,N
09/24/2024,01:00,AURO_SLR_RN, 24.61,N
09/24/2024,01:00,AUSTPL_ALL, 25.39,N
09/24/2024,01:00,AVIAT_ALL, 30.81,N
09/24/2024,01:00,AZURE_RN, 22.26,N
09/24/2024,01:00,AZ_ALL, 24.7,N
09/24/2024,01:00,BAC_RN_ALL, 24.77,N
09/24/2024,01:00,BAFFIN_ALL, 25.71,N
09/24/2024,01:00,BAIRDWND_ALL, 23.24,N
09/24/2024,01:00,BAKE_RN_ALL, 23.31,N
09/24/2024,01:00,BARROW_ALL, 49.81,N
09/24/2024,01:00,BASTEN_CC1, 25.44,N
09/24/2024,01:00,BASTEN_CCU, 25.44,N
09/24/2024,01:00,BATCAVE_RN, 14.61,N
09/24/2024,01:00,BAYC_BESS_RN, 24.19,N
09/24/2024,01:00,BBREEZE_1_2, 25.69,N
09/24/2024,01:00,BCATWD_WD_1, 22.48,N
09/24/2024,01:00,BCH_RN, 24.85,N
09/24/2024,01:00,BCK_RN, 24.89,N
09/24/2024,01:00,BELM_SLR_RN, 24.05,N
09/24/2024,01:00,BIGSTAR_ALL, 25.46,N
09/24/2024,01:00,BLACKJAK_RN, 25.91,N
09/24/2024,01:00,BLSMT1_5_A_6, 21.22,N
09/24/2024,01:00,BLUEJAY_RN, 24.41,N
09/24/2024,01:00,BOARDCRK_ALL, 23.82,N
09/24/2024,01:00,BOCO_ESS_RN, 32.29,N
