DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
03/28/2022,01:00,AEEC, 7.55,N
03/28/2022,01:00,AJAXWIND_RN, 9.06,N
03/28/2022,01:00,ALGOD_ALL_RN, -2.88,N
03/28/2022,01:00,ALVIN_RN, 25.58,N
03/28/2022,01:00,AMADEUS_ALL, 7.57,N
03/28/2022,01:00,AMISTAD_ALL, -1.04,N
03/28/2022,01:00,AMOCOOIL_CC1, 24.97,N
03/28/2022,01:00,AMOCOOIL_CC2, 24.97,N
03/28/2022,01:00,AMOCO_PUN1, 24.97,N
03/28/2022,01:00,AMOCO_PUN2, 24.97,N
03/28/2022,01:00,AMO_AMOCO_1, 24.97,N
03/28/2022,01:00,AMO_AMOCO_2, 24.97,N
03/28/2022,01:00,AMO_AMOCO_5, 24.97,N
03/28/2022,01:00,AMO_AMOCO_G1, 24.97,N
03/28/2022,01:00,AMO_AMOCO_G2, 24.97,N
03/28/2022,01:00,AMO_AMOCO_G3, 24.97,N
03/28/2022,01:00,AMO_AMOCO_S1, 24.97,N
03/28/2022,01:00,AMO_AMOCO_S2, 24.97,N
03/28/2022,01:00,ANACACHO_ANA, -2.69,N
03/28/2022,01:00,ANCHOR_ALL, 11.07,N
03/28/2022,01:00,ANSON1_ALL, 8.02,N
03/28/2022,01:00,AQUI_ALL, 10.88,N
03/28/2022,01:00,ARAGORN_RN, 7.85,N
03/28/2022,01:00,ASTRA_RN, 7.98,N
03/28/2022,01:00,ATK_ATKINSG7, 19.04,N
03/28/2022,01:00,AUSTPL_ALL, 10.37,N
03/28/2022,01:00,AVIAT_ALL, 3.32,N
03/28/2022,01:00,AZURE_RN, 8.58,N
03/28/2022,01:00,AZ_ALL, 25.33,N
03/28/2022,01:00,BAC_RN_ALL, 24.97,N
03/28/2022,01:00,BAFFIN_ALL, -10.66,N
03/28/2022,01:00,BAIRDWND_ALL, 9.69,N
03/28/2022,01:00,BARROW_ALL, 9.08,N
03/28/2022,01:00,BASTEN_CC1, 9.77,N
03/28/2022,01:00,BASTEN_CCU, 9.77,N
03/28/2022,01:00,BATCAVE_RN, 7.43,N
03/28/2022,01:00,BBREEZE_1_2, -19.54,N
03/28/2022,01:00,BCATWD_WD_1, 9.81,N
03/28/2022,01:00,BCK_RN, 26.03,N
03/28/2022,01:00,BIGSTAR_ALL, 8.71,N
03/28/2022,01:00,BLACKJAK_RN, -3.46,N
03/28/2022,01:00,BLSMT1_5_A_6, 8.65,N
03/28/2022,01:00,BLUEJAY_RN, 19.18,N
03/28/2022,01:00,BOOTLEG_UN1, 6.69,N
03/28/2022,01:00,BORDAS_345, -28.21,N
03/28/2022,01:00,BOSQUESW_CC1, 18.12,N
03/28/2022,01:00,BOSQUESW_CC2, 18.3,N
03/28/2022,01:00,BOSQ_BSQSU_5, 18.3,N
03/28/2022,01:00,BOSQ_BSQS_12, 18.3,N
