DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
10/02/2023,01:00,AEEC, 11.14,N
10/02/2023,01:00,AGUAYO_UNIT1, 23.2,N
10/02/2023,01:00,AJAXWIND_RN, 20.82,N
10/02/2023,01:00,ALGOD_ALL_RN, 23.16,N
10/02/2023,01:00,ALVIN_RN, 22.74,N
10/02/2023,01:00,AMADEUS_ALL, 21.8,N
10/02/2023,01:00,AMISTAD_ALL, 24.73,N
10/02/2023,01:00,AMOCOOIL_CC1, 22.73,N
10/02/2023,01:00,AMOCOOIL_CC2, 22.73,N
10/02/2023,01:00,AMOCO_PUN1, 22.73,N
10/02/2023,01:00,AMOCO_PUN2, 22.73,N
10/02/2023,01:00,AMO_AMOCO_1, 22.73,N
10/02/2023,01:00,AMO_AMOCO_2, 22.73,N
10/02/2023,01:00,AMO_AMOCO_5, 22.73,N
10/02/2023,01:00,AMO_AMOCO_G1, 22.73,N
10/02/2023,01:00,AMO_AMOCO_G2, 22.73,N
10/02/2023,01:00,AMO_AMOCO_G3, 22.73,N
10/02/2023,01:00,AMO_AMOCO_S1, 22.73,N
10/02/2023,01:00,AMO_AMOCO_S2, 22.73,N
10/02/2023,01:00,ANACACHO_ANA, 24.04,N
10/02/2023,01:00,ANCHOR_ALL, 22.15,N
10/02/2023,01:00,ANDMDSLR_ALL, 21.87,N
10/02/2023,01:00,ANSON1_ALL, 22.44,N
10/02/2023,01:00,APPALOSA_ALL, 26.28,N
10/02/2023,01:00,AQUI_ALL, 22.23,N
10/02/2023,01:00,ARAGORN_RN, 27.15,N
10/02/2023,01:00,ASTRA_RN, 16.2,N
10/02/2023,01:00,ATK_ATKINSG7, 22.57,N
10/02/2023,01:00,AUSTPL_ALL, 23.08,N
10/02/2023,01:00,AVIAT_ALL, 25.05,N
10/02/2023,01:00,AZURE_RN, 21.65,N
10/02/2023,01:00,AZ_ALL, 22.69,N
10/02/2023,01:00,BAC_RN_ALL, 22.73,N
10/02/2023,01:00,BAFFIN_ALL, 23.15,N
10/02/2023,01:00,BAIRDWND_ALL, 22.11,N
10/02/2023,01:00,BARROW_ALL, 28.16,N
10/02/2023,01:00,BASTEN_CC1, 23.07,N
10/02/2023,01:00,BASTEN_CCU, 23.07,N
10/02/2023,01:00,BATCAVE_RN, 23.55,N
10/02/2023,01:00,BAYC_BESS_RN, 22.89,N
10/02/2023,01:00,BBREEZE_1_2, 23.16,N
10/02/2023,01:00,BCATWD_WD_1, 21.54,N
10/02/2023,01:00,BCH_RN, 22.77,N
10/02/2023,01:00,BCK_RN, 22.77,N
10/02/2023,01:00,BIGSTAR_ALL, 23.05,N
10/02/2023,01:00,BLACKJAK_RN, 23.15,N
10/02/2023,01:00,BLSMT1_5_A_6, 19.9,N
10/02/2023,01:00,BLUEJAY_RN, 22.56,N
10/02/2023,01:00,BOARDCRK_ALL, 22.28,N
10/02/2023,01:00,BOOTLEG_UN1, 26.21,N
10/02/2023,01:00,BORDAS_345, 23.18,N
10/02/2023,01:00,BOSQUESW_CC1, 22.34,N
10/02/2023,01:00,BOSQUESW_CC2, 22.33,N
10/02/2023,01:00,BOSQ_BSQSU_5, 22.33,N
10/02/2023,01:00,BOSQ_BSQS_12, 22.33,N
10/02/2023,01:00,BOSQ_BSQS_34, 22.34,N
10/02/2023,01:00,BRANDON_RN, 16.09,N
10/02/2023,01:00,BRAUNIG_CC1, 23.27,N
10/02/2023,01:00,BRAUNIG_VHB1, 23.26,N
10/02/2023,01:00,BRAUNIG_VHB2, 23.26,N
10/02/2023,01:00,BRAUNIG_VHB3, 23.26,N
10/02/2023,01:00,BRAZ_WND_ALL, 23.65,N
10/02/2023,01:00,BRA_AVR1_CT2, 23.27,N
10/02/2023,01:00,BRA_AVR_CST1, 23.27,N
10/02/2023,01:00,BRHEIGHT_RN, 22.73,N
10/02/2023,01:00,BRIGHTSD_RN, 23.19,N
10/02/2023,01:00,BRIGHTSD_U1, 23.19,N
10/02/2023,01:00,BRISCOE_WIND, 17.26,N
10/02/2023,01:00,BRPANGLE_RN, 22.78,N
10/02/2023,01:00,BRPMAGNO_RN, 22.74,N
10/02/2023,01:00,BRP_BRAZ_RN, 22.77,N
10/02/2023,01:00,BRP_DIKN_RN, 22.73,N
10/02/2023,01:00,BRP_LOOP_RN, 23.12,N
10/02/2023,01:00,BRP_LOP1_RN, 24.16,N
10/02/2023,01:00,BRP_PBL1_RN, 24.73,N
10/02/2023,01:00,BRP_PBL2_RN, 24.73,N
10/02/2023,01:00,BRP_RN_UNIT1, 23.32,N
10/02/2023,01:00,BRP_SEMI_RN, 22.74,N
10/02/2023,01:00,BRP_SWNY_RN, 22.77,N
10/02/2023,01:00,BRP_ZPT1_RN, 24.17,N
10/02/2023,01:00,BRP_ZPT2_RN, 24.17,N
10/02/2023,01:00,BRTSW_BCW1, 22.01,N
10/02/2023,01:00,BR_ARROW_ALL, 22.04,N
10/02/2023,01:00,BR_VHB6CT5_6, 23.26,N
10/02/2023,01:00,BR_VHB6CT7_8, 23.26,N
10/02/2023,01:00,BSS_U1, 22.78,N
10/02/2023,01:00,BTE_BTE_G1, 22.68,N
10/02/2023,01:00,BTE_BTE_G2, 22.68,N
10/02/2023,01:00,BTE_BTE_G3, 22.68,N
10/02/2023,01:00,BTE_BTE_G4, 22.68,N
10/02/2023,01:00,BTE_CC1, 22.68,N
10/02/2023,01:00,BTE_PUN1, 22.68,N
10/02/2023,01:00,BTE_PUN2, 22.68,N
10/02/2023,01:00,BTM_ALL, 22.75,N
10/02/2023,01:00,BUCHAN_ALL, 23.22,N
10/02/2023,01:00,BUCKTHRN_RN, 22.24,N
10/02/2023,01:00,BUFF_GAP_ALL, 23.18,N
10/02/2023,01:00,BULLCRK_1_2, 25.24,N
10/02/2023,01:00,BVE_CC1, 22.74,N
10/02/2023,01:00,BVE_UNIT1, 22.74,N
10/02/2023,01:00,BVE_UNIT2, 22.74,N
10/02/2023,01:00,BVE_UNIT3, 22.74,N
10/02/2023,01:00,BYRDR_ES_ALL, 22.77,N
10/02/2023,01:00,BYU_BYU_1, 22.71,N
10/02/2023,01:00,BYU_BYU_12, 22.71,N
10/02/2023,01:00,BYU_BYU_34, 22.71,N
10/02/2023,01:00,BYU_BYU_G8, 22.71,N
10/02/2023,01:00,BYU_CC1, 22.71,N
10/02/2023,01:00,BYU_G4_RN, 22.71,N
10/02/2023,01:00,BYU_PUN1, 22.71,N
10/02/2023,01:00,BYU_PUN2, 22.71,N
10/02/2023,01:00,BYU_PUN3, 22.71,N
10/02/2023,01:00,BYU_PUN4, 22.71,N
10/02/2023,01:00,B_DAVIS_3, 23.13,N
10/02/2023,01:00,B_DAVIS_4, 23.13,N
10/02/2023,01:00,B_DAVIS_CC1, 23.13,N
10/02/2023,01:00,B_D_B_DAVIG1, 23.13,N
10/02/2023,01:00,B_D_B_DAVIG2, 23.13,N
10/02/2023,01:00,CABEZON_ALL, 23.17,N
10/02/2023,01:00,CALAVER_JKS1, 23.25,N
10/02/2023,01:00,CALAVER_JKS2, 23.25,N
10/02/2023,01:00,CALAVER_JTD1, 23.25,N
10/02/2023,01:00,CALAVER_JTD2, 23.25,N
10/02/2023,01:00,CALAVER_OWS1, 23.25,N
10/02/2023,01:00,CALAVER_OWS2, 23.25,N
10/02/2023,01:00,CALHOUN_ALL, 23.1,N
10/02/2023,01:00,CALLAHA_WND1, 23.27,N
10/02/2023,01:00,CAL_CALGT1, 22.69,N
10/02/2023,01:00,CAL_CALSTG1, 22.69,N
10/02/2023,01:00,CAL_CC1, 22.69,N
10/02/2023,01:00,CAL_PUN1, 22.69,N
10/02/2023,01:00,CAL_PUN2, 22.69,N
10/02/2023,01:00,CAMWIND_RN, 23.16,N
10/02/2023,01:00,CANYONWD_ALL, 23.15,N
10/02/2023,01:00,CAPRIDG4_CR4, 25.05,N
10/02/2023,01:00,CAPRIDGE_ALL, 25.05,N
10/02/2023,01:00,CARBN_BSP_1, 25.02,N
10/02/2023,01:00,CASL_GAP_UN1, 26.28,N
10/02/2023,01:00,CATARINA_B1, 23.45,N
10/02/2023,01:00,CBECII_1, 22.8,N
10/02/2023,01:00,CBECII_2, 22.8,N
10/02/2023,01:00,CBECII_89, 22.8,N
10/02/2023,01:00,CBECII_CC3, 22.8,N
10/02/2023,01:00,CBECII_CT7, 22.8,N
10/02/2023,01:00,CBEC_ALL, 22.8,N
10/02/2023,01:00,CBEC_CC1, 22.8,N
10/02/2023,01:00,CBEC_CC2, 22.8,N
10/02/2023,01:00,CBY4_ALL, 22.68,N
10/02/2023,01:00,CBY4_CC1, 22.68,N
10/02/2023,01:00,CBY_CBY_G1, 22.68,N
10/02/2023,01:00,CBY_CBY_G2, 22.68,N
10/02/2023,01:00,CCEC_CC1, 23.11,N
10/02/2023,01:00,CCEC_GT1, 23.11,N
10/02/2023,01:00,CCEC_GT2, 23.11,N
10/02/2023,01:00,CCEC_PUN1, 23.11,N
10/02/2023,01:00,CCEC_PUN2, 23.11,N
10/02/2023,01:00,CCEC_ST1, 23.11,N
10/02/2023,01:00,CEDROHI_CHW1, 23.18,N
10/02/2023,01:00,CEDRVALE_RN, 27.08,N
10/02/2023,01:00,CFLATS_UNIT, 23.89,N
10/02/2023,01:00,CHALUP_ALL, 23.16,N
10/02/2023,01:00,CHAMON_UN1, 22.68,N
10/02/2023,01:00,CHAMON_UN2, 22.68,N
10/02/2023,01:00,CHEDPW_GT2, 22.67,N
10/02/2023,01:00,CHE_CC1, 22.67,N
10/02/2023,01:00,CHE_LYD, 22.68,N
10/02/2023,01:00,CHE_LYD2, 22.68,N
10/02/2023,01:00,CHE_PUN1, 22.68,N
10/02/2023,01:00,CHE_PUN2, 22.68,N
10/02/2023,01:00,CHISMGRD_RN, 21.98,N
10/02/2023,01:00,CITYVICT_ALL, 23.13,N
10/02/2023,01:00,CN_BRKS_UNT1, 16.49,N
10/02/2023,01:00,COL_COLETOG1, 23.16,N
10/02/2023,01:00,CONIGLIO_RN, 22.02,N
10/02/2023,01:00,CORALSLR_ALL, 22.39,N
10/02/2023,01:00,CORAZON_RN, 23.18,N
10/02/2023,01:00,COTPLNS_RN, 17.06,N
10/02/2023,01:00,COTTON_PAP2, 23.06,N
10/02/2023,01:00,COYOTSPR_RN, 27.08,N
10/02/2023,01:00,CPSES_UNIT1, 22.15,N
10/02/2023,01:00,CPSES_UNIT2, 22.15,N
10/02/2023,01:00,CRANELL_ALL, 23.15,N
10/02/2023,01:00,CROSSETT_ALL, 26.3,N
10/02/2023,01:00,CRWN_SLR_UN1, 22.55,N
10/02/2023,01:00,CSC_CSECG1_2, 23.44,N
10/02/2023,01:00,CVC_CC1, 22.67,N
10/02/2023,01:00,CVC_CVCG1_5, 22.67,N
10/02/2023,01:00,CVC_CVC_G2, 22.67,N
10/02/2023,01:00,CVC_CVC_G3, 22.67,N
10/02/2023,01:00,DAG_ALL, 22.78,N
10/02/2023,01:00,DANSBY_ALL, 22.57,N
10/02/2023,01:00,DAN_ALL, 22.85,N
10/02/2023,01:00,DC2SES_ALL, 22.16,N
10/02/2023,01:00,DC_E, 22.03,N
10/02/2023,01:00,DC_L, 23.19,N
10/02/2023,01:00,DC_N, 20.52,N
10/02/2023,01:00,DC_R, 38.16,N
10/02/2023,01:00,DDPEC_CC1, 22.73,N
10/02/2023,01:00,DDPEC_GT1, 22.73,N
10/02/2023,01:00,DDPEC_GT2, 22.73,N
10/02/2023,01:00,DDPEC_GT3, 22.73,N
10/02/2023,01:00,DDPEC_GT4, 22.73,N
10/02/2023,01:00,DDPEC_GT6, 22.73,N
10/02/2023,01:00,DDPEC_ST1, 22.73,N
10/02/2023,01:00,DECKER_DPG2, 23.07,N
10/02/2023,01:00,DECKER_GT, 23.07,N
10/02/2023,01:00,DENISON_G1_2, 21.99,N
10/02/2023,01:00,DERMOTT_ALL, 21.98,N
10/02/2023,01:00,DIBOL_RN, 22.2,N
10/02/2023,01:00,DIB_CC1, 22.7,N
10/02/2023,01:00,DIB_DIB_G1, 22.7,N
10/02/2023,01:00,DIB_DIB_G2, 22.7,N
10/02/2023,01:00,DIB_DIB_G3, 22.7,N
10/02/2023,01:00,DIB_DIB_G4, 22.7,N
10/02/2023,01:00,DIB_PUN1, 22.7,N
10/02/2023,01:00,DIB_PUN2, 22.7,N
10/02/2023,01:00,DILEOS_UNIT1, 22.38,N
10/02/2023,01:00,DOWGEN_PUN1, 22.79,N
10/02/2023,01:00,DOWGEN_PUN2, 22.79,N
10/02/2023,01:00,DOWGEN_PUN3, 22.79,N
10/02/2023,01:00,DOW_61_2_63, 22.79,N
10/02/2023,01:00,DOW_64, 22.79,N
10/02/2023,01:00,DOW_81_2_84, 22.79,N
10/02/2023,01:00,DOW_G37_G35, 22.79,N
10/02/2023,01:00,DOW_G66_ST65, 22.79,N
10/02/2023,01:00,DOW_G67, 22.79,N
10/02/2023,01:00,DOW_G96_ST95, 22.79,N
10/02/2023,01:00,DUKE_CC1, 23.16,N
10/02/2023,01:00,DUKE_GST1CCU, 23.16,N
10/02/2023,01:00,DUKE_GT2_CCU, 23.16,N
10/02/2023,01:00,DUP_PUN1, 23.13,N
10/02/2023,01:00,DUP_PUN2, 23.13,N
10/02/2023,01:00,DUP_PUN3, 23.13,N
10/02/2023,01:00,DUP_PUN4, 23.13,N
10/02/2023,01:00,EBELLS_UNIT1, 22.69,N
10/02/2023,01:00,ECLIPSE_UN1, 24.24,N
10/02/2023,01:00,EIFSLR_UNIT1, 22.02,N
10/02/2023,01:00,ELB_ELBCREEK, 26.25,N
10/02/2023,01:00,ELECTRAW_1_2, 20.49,N
10/02/2023,01:00,ELSAUZ_ALL, 23.16,N
10/02/2023,01:00,ELSA_ESR_RN, 23.16,N
10/02/2023,01:00,ELS_RN_1, 22.15,N
10/02/2023,01:00,EL_RAYO_ALL, 23.16,N
10/02/2023,01:00,ENAS_ENA1, 24.45,N
10/02/2023,01:00,ENDPARK_ESS1, 22.42,N
10/02/2023,01:00,ERSL_RN, 23.35,N
10/02/2023,01:00,ESTONIAN_ALL, 22.02,N
10/02/2023,01:00,ETCCS_CC1, 22.16,N
10/02/2023,01:00,ETCCS_CCU, 22.16,N
10/02/2023,01:00,EUNICE_ALL, 27.65,N
10/02/2023,01:00,EXGNSND_RN, 24.17,N
10/02/2023,01:00,EXGNWTL_1, 23.18,N
10/02/2023,01:00,EXN_14, 22.68,N
10/02/2023,01:00,EXN_1_3, 22.68,N
10/02/2023,01:00,EXN_4, 22.68,N
10/02/2023,01:00,EXN_8, 22.68,N
10/02/2023,01:00,EXN_9_13, 22.68,N
10/02/2023,01:00,EXN_PUN1, 22.68,N
10/02/2023,01:00,EXN_PUN2, 22.68,N
10/02/2023,01:00,EXN_PUN3, 22.68,N
10/02/2023,01:00,E_BLACK_RN, 23.05,N
10/02/2023,01:00,FAL_FALCONG1, 24.16,N
10/02/2023,01:00,FAL_FALCONG2, 24.16,N
10/02/2023,01:00,FAL_FALCONG3, 24.16,N
10/02/2023,01:00,FAULKNER_RN, 27.08,N
10/02/2023,01:00,FEGC_RN, 22.72,N
10/02/2023,01:00,FENCESLR_ALL, 22.21,N
10/02/2023,01:00,FERGCC_CC1, 23.32,N
