DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
03/13/2024,01:00,7RNCHSLR_ALL, 5.77,N
03/13/2024,01:00,AEEC, 1.97,N
03/13/2024,01:00,AGUAYO_UNIT1, 2.68,N
03/13/2024,01:00,AJAXWIND_RN, 1.72,N
03/13/2024,01:00,ALGOD_ALL_RN, 0.43,N
03/13/2024,01:00,ALVIN_RN, 9.75,N
03/13/2024,01:00,AMADEUS_ALL, 1.56,N
03/13/2024,01:00,AMISTAD_ALL, 17.16,N
03/13/2024,01:00,AMOCOOIL_CC1, 9.46,N
03/13/2024,01:00,AMOCOOIL_CC2, 9.46,N
03/13/2024,01:00,AMOCO_PUN1, 9.46,N
03/13/2024,01:00,AMOCO_PUN2, 9.46,N
03/13/2024,01:00,AMO_AMOCO_1, 9.46,N
03/13/2024,01:00,AMO_AMOCO_2, 9.46,N
03/13/2024,01:00,AMO_AMOCO_5, 9.46,N
03/13/2024,01:00,AMO_AMOCO_G1, 9.46,N
03/13/2024,01:00,AMO_AMOCO_G2, 9.46,N
03/13/2024,01:00,AMO_AMOCO_G3, 9.46,N
03/13/2024,01:00,AMO_AMOCO_S1, 9.46,N
03/13/2024,01:00,AMO_AMOCO_S2, 9.46,N
03/13/2024,01:00,ANACACHO_ANA, 17.2,N
03/13/2024,01:00,ANCHOR_ALL, 1.73,N
03/13/2024,01:00,ANDMDSLR_ALL, 1.52,N
03/13/2024,01:00,ANEM_ESS_RN, -19.02,N
03/13/2024,01:00,ANG_ALL, 4.05,N
03/13/2024,01:00,ANSON1_ALL, 1.43,N
03/13/2024,01:00,APPALOSA_ALL, 8.47,N
03/13/2024,01:00,AQUI_ALL, 5.09,N
03/13/2024,01:00,ARAGORN_RN, 9.35,N
03/13/2024,01:00,ASTRA_RN, 1.8,N
03/13/2024,01:00,ATK_ATKINSG7, 5.12,N
03/13/2024,01:00,AURO_SLR_RN, 5.34,N
03/13/2024,01:00,AUSTPL_ALL, 5.83,N
03/13/2024,01:00,AVIAT_ALL, 4.52,N
03/13/2024,01:00,AZURE_RN, 1.62,N
03/13/2024,01:00,AZ_ALL, 13.55,N
03/13/2024,01:00,BAC_RN_ALL, 9.41,N
03/13/2024,01:00,BAFFIN_ALL, -4.79,N
03/13/2024,01:00,BAIRDWND_ALL, 1.64,N
03/13/2024,01:00,BAKE_RN_ALL, 4.97,N
03/13/2024,01:00,BARROW_ALL, 9.95,N
03/13/2024,01:00,BASTEN_CC1, 5.85,N
03/13/2024,01:00,BASTEN_CCU, 5.85,N
03/13/2024,01:00,BATCAVE_RN, 6.78,N
03/13/2024,01:00,BAYC_BESS_RN, 5.64,N
03/13/2024,01:00,BBREEZE_1_2, -7.62,N
03/13/2024,01:00,BCATWD_WD_1, 2.52,N
03/13/2024,01:00,BCH_RN, 6.09,N
03/13/2024,01:00,BCK_RN, 5.4,N
03/13/2024,01:00,BELM_SLR_RN, 5.4,N
03/13/2024,01:00,BIGSTAR_ALL, 5.93,N
03/13/2024,01:00,BLACKJAK_RN, 0.61,N
03/13/2024,01:00,BLSMT1_5_A_6, 1.72,N
03/13/2024,01:00,BLUEJAY_RN, 5.1,N
03/13/2024,01:00,BOARDCRK_ALL, 5.06,N
03/13/2024,01:00,BOCO_ESS_RN, 3.02,N
03/13/2024,01:00,BOOTLEG_UN1, 8.04,N
03/13/2024,01:00,BORDAS_345, -27.69,N
03/13/2024,01:00,BOSQUESW_CC1, 5.07,N
03/13/2024,01:00,BOSQUESW_CC2, 5.14,N
03/13/2024,01:00,BOSQ_BSQSU_5, 5.14,N
03/13/2024,01:00,BOSQ_BSQS_12, 5.14,N
03/13/2024,01:00,BOSQ_BSQS_34, 5.07,N
03/13/2024,01:00,BRANDON_RN, 2.09,N
03/13/2024,01:00,BRAUNIG_CC1, 6.29,N
03/13/2024,01:00,BRAUNIG_VHB1, 6.79,N
03/13/2024,01:00,BRAUNIG_VHB2, 6.79,N
03/13/2024,01:00,BRAUNIG_VHB3, 6.79,N
03/13/2024,01:00,BRAZ_WND_ALL, 3.13,N
03/13/2024,01:00,BRA_AVR1_CT2, 6.29,N
03/13/2024,01:00,BRA_AVR_CST1, 6.29,N
03/13/2024,01:00,BRHEIGHT_RN, 9.47,N
03/13/2024,01:00,BRIGHTSD_RN, 6.49,N
03/13/2024,01:00,BRIGHTSD_U1, 6.22,N
03/13/2024,01:00,BRISCOE_WIND, 1.76,N
03/13/2024,01:00,BRPANGLE_RN, 5.72,N
03/13/2024,01:00,BRPMAGNO_RN, 9.55,N
03/13/2024,01:00,BRP_BRAZ_RN, 5.74,N
