DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
01/24/2023,01:00,AEEC, 23.33,N
01/24/2023,01:00,AGUAYO_UNIT1, 22.13,N
01/24/2023,01:00,AJAXWIND_RN, 23.54,N
01/24/2023,01:00,ALGOD_ALL_RN, 0.01,N
01/24/2023,01:00,ALVIN_RN, 19.9,N
01/24/2023,01:00,AMADEUS_ALL, 23.25,N
01/24/2023,01:00,AMISTAD_ALL, 33.12,N
01/24/2023,01:00,AMOCOOIL_CC1, 20.92,N
01/24/2023,01:00,AMOCOOIL_CC2, 20.92,N
01/24/2023,01:00,AMOCO_PUN1, 20.92,N
01/24/2023,01:00,AMOCO_PUN2, 20.92,N
01/24/2023,01:00,AMO_AMOCO_1, 20.92,N
01/24/2023,01:00,AMO_AMOCO_2, 20.92,N
01/24/2023,01:00,AMO_AMOCO_5, 20.92,N
01/24/2023,01:00,AMO_AMOCO_G1, 20.92,N
01/24/2023,01:00,AMO_AMOCO_G2, 20.92,N
01/24/2023,01:00,AMO_AMOCO_G3, 20.92,N
01/24/2023,01:00,AMO_AMOCO_S1, 20.92,N
01/24/2023,01:00,AMO_AMOCO_S2, 20.92,N
01/24/2023,01:00,ANACACHO_ANA, 30.62,N
01/24/2023,01:00,ANCHOR_ALL, 22.83,N
01/24/2023,01:00,ANDMDSLR_ALL, 23.3,N
01/24/2023,01:00,ANSON1_ALL, 23.13,N
01/24/2023,01:00,APPALOSA_ALL, 25.47,N
01/24/2023,01:00,AQUI_ALL, 22.71,N
01/24/2023,01:00,ARAGORN_RN, 27.59,N
01/24/2023,01:00,ASTRA_RN, 23.35,N
01/24/2023,01:00,ATK_ATKINSG7, 21.95,N
01/24/2023,01:00,AUSTPL_ALL, 22.28,N
01/24/2023,01:00,AVIAT_ALL, 22.41,N
01/24/2023,01:00,AZURE_RN, 23.25,N
01/24/2023,01:00,AZ_ALL, 23.43,N
01/24/2023,01:00,BAC_RN_ALL, 20.96,N
01/24/2023,01:00,BAFFIN_ALL, -8.49,N
01/24/2023,01:00,BAIRDWND_ALL, 22.99,N
01/24/2023,01:00,BARROW_ALL, 28.39,N
01/24/2023,01:00,BASTEN_CC1, 22.3,N
01/24/2023,01:00,BASTEN_CCU, 22.3,N
01/24/2023,01:00,BATCAVE_RN, 21.45,N
01/24/2023,01:00,BBREEZE_1_2, -11.68,N
01/24/2023,01:00,BCATWD_WD_1, 23.86,N
01/24/2023,01:00,BCH_RN, 20.35,N
01/24/2023,01:00,BCK_RN, 20.13,N
01/24/2023,01:00,BIGSTAR_ALL, 22.05,N
01/24/2023,01:00,BLACKJAK_RN, 2.43,N
01/24/2023,01:00,BLSMT1_5_A_6, 23.48,N
01/24/2023,01:00,BLUEJAY_RN, 21.92,N
01/24/2023,01:00,BOARDCRK_ALL, 22.34,N
01/24/2023,01:00,BOOTLEG_UN1, 25.47,N
01/24/2023,01:00,BORDAS_345, -26.51,N
01/24/2023,01:00,BOSQUESW_CC1, 22.87,N
01/24/2023,01:00,BOSQUESW_CC2, 22.74,N
01/24/2023,01:00,BOSQ_BSQSU_5, 22.74,N
01/24/2023,01:00,BOSQ_BSQS_12, 22.74,N
01/24/2023,01:00,BOSQ_BSQS_34, 22.87,N
01/24/2023,01:00,BRANDON_RN, 23.3,N
01/24/2023,01:00,BRAUNIG_CC1, 24.16,N
01/24/2023,01:00,BRAUNIG_VHB1, 23.06,N
01/24/2023,01:00,BRAUNIG_VHB2, 23.06,N
01/24/2023,01:00,BRAUNIG_VHB3, 23.7,N
01/24/2023,01:00,BRAZ_WND_ALL, 23.38,N
01/24/2023,01:00,BRA_AVR1_CT2, 24.16,N
