DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
12/06/2022,01:00,AEEC, 20.41,N
12/06/2022,01:00,AGUAYO_UNIT1, 26.15,N
12/06/2022,01:00,AJAXWIND_RN, 27.11,N
12/06/2022,01:00,ALGOD_ALL_RN, 26.42,N
12/06/2022,01:00,ALVIN_RN, 25.4,N
12/06/2022,01:00,AMADEUS_ALL, 30.64,N
12/06/2022,01:00,AMISTAD_ALL, 55.13,N
12/06/2022,01:00,AMOCOOIL_CC1, 39.79,N
12/06/2022,01:00,AMOCOOIL_CC2, 39.79,N
12/06/2022,01:00,AMOCO_PUN1, 39.79,N
12/06/2022,01:00,AMOCO_PUN2, 39.79,N
12/06/2022,01:00,AMO_AMOCO_1, 39.79,N
12/06/2022,01:00,AMO_AMOCO_2, 39.79,N
12/06/2022,01:00,AMO_AMOCO_5, 39.79,N
12/06/2022,01:00,AMO_AMOCO_G1, 39.79,N
12/06/2022,01:00,AMO_AMOCO_G2, 39.79,N
12/06/2022,01:00,AMO_AMOCO_G3, 39.79,N
12/06/2022,01:00,AMO_AMOCO_S1, 39.79,N
12/06/2022,01:00,AMO_AMOCO_S2, 39.79,N
12/06/2022,01:00,ANACACHO_ANA, 55.13,N
12/06/2022,01:00,ANCHOR_ALL, 29.69,N
12/06/2022,01:00,ANDMDSLR_ALL, 31.29,N
12/06/2022,01:00,ANSON1_ALL, 30.85,N
12/06/2022,01:00,APPALOSA_ALL, 72.84,N
12/06/2022,01:00,AQUI_ALL, 29.23,N
12/06/2022,01:00,ARAGORN_RN, 71.03,N
12/06/2022,01:00,ASTRA_RN, 23.08,N
12/06/2022,01:00,ATK_ATKINSG7, 29.28,N
12/06/2022,01:00,AUSTPL_ALL, 28.82,N
12/06/2022,01:00,AVIAT_ALL, 26.21,N
12/06/2022,01:00,AZURE_RN, 29.18,N
12/06/2022,01:00,AZ_ALL, 31.92,N
12/06/2022,01:00,BAC_RN_ALL, 40,N
12/06/2022,01:00,BAFFIN_ALL, 23.32,N
12/06/2022,01:00,BAIRDWND_ALL, 29.87,N
12/06/2022,01:00,BARROW_ALL, 69.62,N
12/06/2022,01:00,BASTEN_CC1, 28.82,N
12/06/2022,01:00,BASTEN_CCU, 28.82,N
12/06/2022,01:00,BATCAVE_RN, 28.44,N
12/06/2022,01:00,BBREEZE_1_2, 21.75,N
12/06/2022,01:00,BCATWD_WD_1, 27.6,N
12/06/2022,01:00,BCH_RN, 30.24,N
12/06/2022,01:00,BCK_RN, 28.88,N
12/06/2022,01:00,BIGSTAR_ALL, 28.83,N
12/06/2022,01:00,BLACKJAK_RN, 25.85,N
12/06/2022,01:00,BLSMT1_5_A_6, 26.39,N
12/06/2022,01:00,BLUEJAY_RN, 29.28,N
12/06/2022,01:00,BOARDCRK_ALL, 29.26,N
12/06/2022,01:00,BOOTLEG_UN1, 70,N
12/06/2022,01:00,BORDAS_345, 10,N
12/06/2022,01:00,BOSQUESW_CC1, 29.46,N
12/06/2022,01:00,BOSQUESW_CC2, 29.34,N
12/06/2022,01:00,BOSQ_BSQSU_5, 29.34,N
12/06/2022,01:00,BOSQ_BSQS_12, 29.34,N
12/06/2022,01:00,BOSQ_BSQS_34, 29.46,N
12/06/2022,01:00,BRANDON_RN, 35.4,N
12/06/2022,01:00,BRAUNIG_CC1, 28.37,N
12/06/2022,01:00,BRAUNIG_VHB1, 28.44,N
12/06/2022,01:00,BRAUNIG_VHB2, 28.44,N
12/06/2022,01:00,BRAUNIG_VHB3, 28.67,N
12/06/2022,01:00,BRAZ_WND_ALL, 25.9,N
12/06/2022,01:00,BRA_AVR1_CT2, 28.37,N
12/06/2022,01:00,BRA_AVR_CST1, 28.37,N
12/06/2022,01:00,BRHEIGHT_RN, 39.76,N
12/06/2022,01:00,BRIGHTSD_RN, 27.91,N
12/06/2022,01:00,BRISCOE_WIND, 23.81,N
12/06/2022,01:00,BRPANGLE_RN, 29.69,N
12/06/2022,01:00,BRPMAGNO_RN, 54.32,N
12/06/2022,01:00,BRP_BRAZ_RN, 29.58,N
12/06/2022,01:00,BRP_DIKN_RN, 44.5,N
12/06/2022,01:00,BRP_LOOP_RN, 42.85,N
12/06/2022,01:00,BRP_LOP1_RN, 24.09,N
12/06/2022,01:00,BRP_PBL1_RN, 73.7,N
12/06/2022,01:00,BRP_PBL2_RN, 73.7,N
12/06/2022,01:00,BRP_RN_UNIT1, 28.47,N
12/06/2022,01:00,BRP_SEMI_RN, -0.13,N
12/06/2022,01:00,BRP_SWNY_RN, 29.63,N
12/06/2022,01:00,BRP_ZPT1_RN, 23.7,N
12/06/2022,01:00,BRP_ZPT2_RN, 23.7,N
12/06/2022,01:00,BRTSW_BCW1, 28.44,N
12/06/2022,01:00,BR_ARROW_ALL, 29.28,N
12/06/2022,01:00,BR_VHB6CT5_6, 28.44,N
12/06/2022,01:00,BR_VHB6CT7_8, 28.44,N
12/06/2022,01:00,BSS_U1, 29.69,N
12/06/2022,01:00,BTE_BTE_G1, 30.55,N
12/06/2022,01:00,BTE_BTE_G2, 30.55,N
12/06/2022,01:00,BTE_BTE_G3, 30.55,N
12/06/2022,01:00,BTE_BTE_G4, 30.55,N
12/06/2022,01:00,BTE_CC1, 30.55,N
12/06/2022,01:00,BTE_PUN1, 30.55,N
