DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
09/19/2023,01:00,AEEC, 1.12,N
09/19/2023,01:00,AGUAYO_UNIT1, 10.36,N
09/19/2023,01:00,AJAXWIND_RN, 8.79,N
09/19/2023,01:00,ALGOD_ALL_RN, 15.67,N
09/19/2023,01:00,ALVIN_RN, 14.76,N
09/19/2023,01:00,AMADEUS_ALL, 9.35,N
09/19/2023,01:00,AMISTAD_ALL, 3.31,N
09/19/2023,01:00,AMOCOOIL_CC1, 14.73,N
09/19/2023,01:00,AMOCOOIL_CC2, 14.73,N
09/19/2023,01:00,AMOCO_PUN1, 14.73,N
09/19/2023,01:00,AMOCO_PUN2, 14.73,N
09/19/2023,01:00,AMO_AMOCO_1, 14.73,N
09/19/2023,01:00,AMO_AMOCO_2, 14.73,N
09/19/2023,01:00,AMO_AMOCO_5, 14.73,N
09/19/2023,01:00,AMO_AMOCO_G1, 14.73,N
09/19/2023,01:00,AMO_AMOCO_G2, 14.73,N
09/19/2023,01:00,AMO_AMOCO_G3, 14.73,N
09/19/2023,01:00,AMO_AMOCO_S1, 14.73,N
09/19/2023,01:00,AMO_AMOCO_S2, 14.73,N
09/19/2023,01:00,ANACACHO_ANA, 4.52,N
09/19/2023,01:00,ANCHOR_ALL, 9.76,N
09/19/2023,01:00,ANDMDSLR_ALL, 9.37,N
09/19/2023,01:00,ANSON1_ALL, 9.89,N
09/19/2023,01:00,APPALOSA_ALL, 12.73,N
09/19/2023,01:00,AQUI_ALL, 14.1,N
09/19/2023,01:00,ARAGORN_RN, 14.41,N
09/19/2023,01:00,ASTRA_RN, -1,N
09/19/2023,01:00,ATK_ATKINSG7, 14.42,N
09/19/2023,01:00,AUSTPL_ALL, 14.86,N
09/19/2023,01:00,AVIAT_ALL, 10.62,N
09/19/2023,01:00,AZURE_RN, 9.29,N
09/19/2023,01:00,AZ_ALL, 14.68,N
09/19/2023,01:00,BAC_RN_ALL, 14.73,N
09/19/2023,01:00,BAFFIN_ALL, 15.65,N
09/19/2023,01:00,BAIRDWND_ALL, 9.69,N
09/19/2023,01:00,BARROW_ALL, 15.15,N
09/19/2023,01:00,BASTEN_CC1, 14.92,N
09/19/2023,01:00,BASTEN_CCU, 14.92,N
09/19/2023,01:00,BATCAVE_RN, 13.34,N
09/19/2023,01:00,BAYC_BESS_RN, 15.07,N
09/19/2023,01:00,BBREEZE_1_2, 15.66,N
09/19/2023,01:00,BCATWD_WD_1, 9.68,N
09/19/2023,01:00,BCH_RN, 14.8,N
09/19/2023,01:00,BCK_RN, 14.8,N
09/19/2023,01:00,BIGSTAR_ALL, 14.95,N
09/19/2023,01:00,BLACKJAK_RN, 15.65,N
09/19/2023,01:00,BLSMT1_5_A_6, 8.09,N
09/19/2023,01:00,BLUEJAY_RN, 14.42,N
09/19/2023,01:00,BOARDCRK_ALL, 14.1,N
