DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
01/11/2023,01:00,AEEC, 5.19,N
01/11/2023,01:00,AGUAYO_UNIT1, 8.95,N
01/11/2023,01:00,AJAXWIND_RN, 7.21,N
01/11/2023,01:00,ALGOD_ALL_RN, 6.33,N
01/11/2023,01:00,ALVIN_RN, 8.62,N
01/11/2023,01:00,AMADEUS_ALL, 7.63,N
01/11/2023,01:00,AMISTAD_ALL, 22.42,N
01/11/2023,01:00,AMOCOOIL_CC1, 13.43,N
01/11/2023,01:00,AMOCOOIL_CC2, 13.43,N
01/11/2023,01:00,AMOCO_PUN1, 13.43,N
01/11/2023,01:00,AMOCO_PUN2, 13.43,N
01/11/2023,01:00,AMO_AMOCO_1, 13.43,N
01/11/2023,01:00,AMO_AMOCO_2, 13.43,N
01/11/2023,01:00,AMO_AMOCO_5, 13.43,N
01/11/2023,01:00,AMO_AMOCO_G1, 13.43,N
01/11/2023,01:00,AMO_AMOCO_G2, 13.43,N
01/11/2023,01:00,AMO_AMOCO_G3, 13.43,N
01/11/2023,01:00,AMO_AMOCO_S1, 13.43,N
01/11/2023,01:00,AMO_AMOCO_S2, 13.43,N
01/11/2023,01:00,ANACACHO_ANA, 19.89,N
01/11/2023,01:00,ANCHOR_ALL, 8.32,N
01/11/2023,01:00,ANDMDSLR_ALL, 7.51,N
01/11/2023,01:00,ANSON1_ALL, 7.74,N
01/11/2023,01:00,APPALOSA_ALL, 22.68,N
01/11/2023,01:00,AQUI_ALL, 9.53,N
01/11/2023,01:00,ARAGORN_RN, 8.79,N
01/11/2023,01:00,ASTRA_RN, 6.32,N
01/11/2023,01:00,ATK_ATKINSG7, 9.91,N
01/11/2023,01:00,AUSTPL_ALL, 10.63,N
01/11/2023,01:00,AVIAT_ALL, 11,N
01/11/2023,01:00,AZURE_RN, 7.7,N
01/11/2023,01:00,AZ_ALL, 11.49,N
01/11/2023,01:00,BAC_RN_ALL, 13.21,N
01/11/2023,01:00,BAFFIN_ALL, 3.45,N
01/11/2023,01:00,BAIRDWND_ALL, 8.06,N
01/11/2023,01:00,BARROW_ALL, 4.62,N
01/11/2023,01:00,BASTEN_CC1, 10.63,N
01/11/2023,01:00,BASTEN_CCU, 10.63,N
01/11/2023,01:00,BATCAVE_RN, 18.36,N
01/11/2023,01:00,BBREEZE_1_2, 1.78,N
01/11/2023,01:00,BCATWD_WD_1, 15.3,N
01/11/2023,01:00,BCH_RN, 9.38,N
01/11/2023,01:00,BCK_RN, 9.46,N
01/11/2023,01:00,BIGSTAR_ALL, 10.56,N
01/11/2023,01:00,BLACKJAK_RN, 6.56,N
01/11/2023,01:00,BLSMT1_5_A_6, 7.19,N
01/11/2023,01:00,BLUEJAY_RN, 9.9,N
01/11/2023,01:00,BOARDCRK_ALL, 9.57,N
01/11/2023,01:00,BOOTLEG_UN1, 15.76,N
01/11/2023,01:00,BORDAS_345, -15.61,N
01/11/2023,01:00,BOSQUESW_CC1, 9.78,N
01/11/2023,01:00,BOSQUESW_CC2, 9.76,N
01/11/2023,01:00,BOSQ_BSQSU_5, 9.76,N
01/11/2023,01:00,BOSQ_BSQS_12, 9.76,N
01/11/2023,01:00,BOSQ_BSQS_34, 9.78,N
01/11/2023,01:00,BRANDON_RN, 5.24,N
01/11/2023,01:00,BRAUNIG_CC1, 11.77,N
01/11/2023,01:00,BRAUNIG_VHB1, 11.49,N
