DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
08/09/2023,01:00,AEEC, 16.08,N
08/09/2023,01:00,AGUAYO_UNIT1, 22.85,N
08/09/2023,01:00,AJAXWIND_RN, 18.45,N
08/09/2023,01:00,ALGOD_ALL_RN, 21.72,N
08/09/2023,01:00,ALVIN_RN, 22.47,N
08/09/2023,01:00,AMADEUS_ALL, -4.81,N
08/09/2023,01:00,AMISTAD_ALL, 23.65,N
08/09/2023,01:00,AMOCOOIL_CC1, 22.46,N
08/09/2023,01:00,AMOCOOIL_CC2, 22.46,N
08/09/2023,01:00,AMOCO_PUN1, 22.46,N
08/09/2023,01:00,AMOCO_PUN2, 22.46,N
08/09/2023,01:00,AMO_AMOCO_1, 22.46,N
08/09/2023,01:00,AMO_AMOCO_2, 22.46,N
08/09/2023,01:00,AMO_AMOCO_5, 22.46,N
08/09/2023,01:00,AMO_AMOCO_G1, 22.46,N
08/09/2023,01:00,AMO_AMOCO_G2, 22.46,N
08/09/2023,01:00,AMO_AMOCO_G3, 22.46,N
08/09/2023,01:00,AMO_AMOCO_S1, 22.46,N
08/09/2023,01:00,AMO_AMOCO_S2, 22.46,N
08/09/2023,01:00,ANACACHO_ANA, 23.04,N
08/09/2023,01:00,ANCHOR_ALL, 21.58,N
08/09/2023,01:00,ANDMDSLR_ALL, -4.81,N
08/09/2023,01:00,ANSON1_ALL, 22.57,N
08/09/2023,01:00,APPALOSA_ALL, 27.55,N
08/09/2023,01:00,AQUI_ALL, 22.1,N
08/09/2023,01:00,ARAGORN_RN, 27.41,N
08/09/2023,01:00,ASTRA_RN, 14.64,N
08/09/2023,01:00,ATK_ATKINSG7, 22.36,N
08/09/2023,01:00,AUSTPL_ALL, 22.79,N
08/09/2023,01:00,AVIAT_ALL, 24.01,N
08/09/2023,01:00,AZURE_RN, 19.66,N
08/09/2023,01:00,AZ_ALL, 22.44,N
08/09/2023,01:00,BAC_RN_ALL, 22.46,N
08/09/2023,01:00,BAFFIN_ALL, 16.14,N
08/09/2023,01:00,BAIRDWND_ALL, 21.41,N
08/09/2023,01:00,BARROW_ALL, 27.79,N
08/09/2023,01:00,BASTEN_CC1, 22.78,N
08/09/2023,01:00,BASTEN_CCU, 22.78,N
08/09/2023,01:00,BATCAVE_RN, 23.19,N
08/09/2023,01:00,BAYC_BESS_RN, 22.62,N
08/09/2023,01:00,BBREEZE_1_2, 16.88,N
08/09/2023,01:00,BCATWD_WD_1, 18.8,N
08/09/2023,01:00,BCH_RN, 22.49,N
08/09/2023,01:00,BCK_RN, 22.49,N
08/09/2023,01:00,BIGSTAR_ALL, 22.78,N
08/09/2023,01:00,BLACKJAK_RN, 21.76,N
08/09/2023,01:00,BLSMT1_5_A_6, 17.2,N
08/09/2023,01:00,BLUEJAY_RN, 22.36,N
08/09/2023,01:00,BOARDCRK_ALL, 22.04,N
08/09/2023,01:00,BOOTLEG_UN1, 26.97,N
08/09/2023,01:00,BORDAS_345, -14.5,N
08/09/2023,01:00,BOSQUESW_CC1, 22.42,N
08/09/2023,01:00,BOSQUESW_CC2, 22.36,N
08/09/2023,01:00,BOSQ_BSQSU_5, 22.36,N
08/09/2023,01:00,BOSQ_BSQS_12, 22.36,N
08/09/2023,01:00,BOSQ_BSQS_34, 22.42,N
08/09/2023,01:00,BRANDON_RN, 18.03,N
08/09/2023,01:00,BRAUNIG_CC1, 23.08,N
08/09/2023,01:00,BRAUNIG_VHB1, 23.17,N
08/09/2023,01:00,BRAUNIG_VHB2, 23.17,N
08/09/2023,01:00,BRAUNIG_VHB3, 23.22,N
08/09/2023,01:00,BRAZ_WND_ALL, 10.03,N
08/09/2023,01:00,BRA_AVR1_CT2, 23.08,N
08/09/2023,01:00,BRA_AVR_CST1, 23.08,N
08/09/2023,01:00,BRHEIGHT_RN, 22.46,N
08/09/2023,01:00,BRIGHTSD_RN, 23.55,N
08/09/2023,01:00,BRIGHTSD_U1, 23.55,N
08/09/2023,01:00,BRISCOE_WIND, 14.1,N
08/09/2023,01:00,BRPANGLE_RN, 22.49,N
08/09/2023,01:00,BRPMAGNO_RN, 22.46,N
08/09/2023,01:00,BRP_BRAZ_RN, 22.49,N
08/09/2023,01:00,BRP_DIKN_RN, 22.46,N
08/09/2023,01:00,BRP_LOOP_RN, 22.85,N
08/09/2023,01:00,BRP_LOP1_RN, 16.53,N
08/09/2023,01:00,BRP_PBL1_RN, 29.88,N
08/09/2023,01:00,BRP_PBL2_RN, 29.88,N
08/09/2023,01:00,BRP_RN_UNIT1, 23.21,N
08/09/2023,01:00,BRP_SEMI_RN, 22.46,N
08/09/2023,01:00,BRP_SWNY_RN, 22.49,N
08/09/2023,01:00,BRP_ZPT1_RN, 16.83,N
08/09/2023,01:00,BRP_ZPT2_RN, 16.83,N
08/09/2023,01:00,BRTSW_BCW1, 20.4,N
08/09/2023,01:00,BR_ARROW_ALL, 21.85,N
08/09/2023,01:00,BR_VHB6CT5_6, 23.17,N
08/09/2023,01:00,BR_VHB6CT7_8, 23.17,N
08/09/2023,01:00,BSS_U1, 22.49,N
08/09/2023,01:00,BTE_BTE_G1, 22.44,N
08/09/2023,01:00,BTE_BTE_G2, 22.44,N
08/09/2023,01:00,BTE_BTE_G3, 22.44,N
08/09/2023,01:00,BTE_BTE_G4, 22.44,N
08/09/2023,01:00,BTE_CC1, 22.44,N
08/09/2023,01:00,BTE_PUN1, 22.44,N
08/09/2023,01:00,BTE_PUN2, 22.44,N
08/09/2023,01:00,BTM_ALL, 22.48,N
08/09/2023,01:00,BUCHAN_ALL, 22.81,N
08/09/2023,01:00,BUCKTHRN_RN, 23.4,N
08/09/2023,01:00,BUFF_GAP_ALL, 23.58,N
08/09/2023,01:00,BULLCRK_1_2, 37.71,N
08/09/2023,01:00,BVE_CC1, 22.47,N
08/09/2023,01:00,BVE_UNIT1, 22.47,N
08/09/2023,01:00,BVE_UNIT2, 22.47,N
08/09/2023,01:00,BVE_UNIT3, 22.47,N
08/09/2023,01:00,BYRDR_ES_ALL, 22.49,N
08/09/2023,01:00,BYU_BYU_1, 22.45,N
08/09/2023,01:00,BYU_BYU_12, 22.45,N
08/09/2023,01:00,BYU_BYU_34, 22.45,N
08/09/2023,01:00,BYU_BYU_G8, 22.45,N
08/09/2023,01:00,BYU_CC1, 22.45,N
08/09/2023,01:00,BYU_G4_RN, 22.45,N
08/09/2023,01:00,BYU_PUN1, 22.45,N
08/09/2023,01:00,BYU_PUN2, 22.45,N
08/09/2023,01:00,BYU_PUN3, 22.45,N
