DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
08/04/2022,01:00,AEEC, 57.77,N
08/04/2022,01:00,AJAXWIND_RN, 58.07,N
08/04/2022,01:00,ALGOD_ALL_RN, 46.86,N
08/04/2022,01:00,ALVIN_RN, 56.24,N
08/04/2022,01:00,AMADEUS_ALL, 57.83,N
08/04/2022,01:00,AMISTAD_ALL, 69.68,N
08/04/2022,01:00,AMOCOOIL_CC1, 56.68,N
08/04/2022,01:00,AMOCOOIL_CC2, 56.68,N
08/04/2022,01:00,AMOCO_PUN1, 56.68,N
08/04/2022,01:00,AMOCO_PUN2, 56.68,N
08/04/2022,01:00,AMO_AMOCO_1, 56.68,N
08/04/2022,01:00,AMO_AMOCO_2, 56.68,N
08/04/2022,01:00,AMO_AMOCO_5, 56.68,N
08/04/2022,01:00,AMO_AMOCO_G1, 56.68,N
08/04/2022,01:00,AMO_AMOCO_G2, 56.68,N
08/04/2022,01:00,AMO_AMOCO_G3, 56.68,N
08/04/2022,01:00,AMO_AMOCO_S1, 56.68,N
08/04/2022,01:00,AMO_AMOCO_S2, 56.68,N
08/04/2022,01:00,ANACACHO_ANA, 71.24,N
08/04/2022,01:00,ANCHOR_ALL, 58,N
08/04/2022,01:00,ANSON1_ALL, 57.8,N
08/04/2022,01:00,AQUI_ALL, 58.19,N
08/04/2022,01:00,ARAGORN_RN, 58.27,N
08/04/2022,01:00,ASTRA_RN, 57.85,N
08/04/2022,01:00,ATK_ATKINSG7, 57.44,N
08/04/2022,01:00,AUSTPL_ALL, 57.48,N
08/04/2022,01:00,AVIAT_ALL, 57.33,N
08/04/2022,01:00,AZURE_RN, 57.91,N
08/04/2022,01:00,AZ_ALL, 56.82,N
08/04/2022,01:00,BAC_RN_ALL, 56.69,N
08/04/2022,01:00,BAFFIN_ALL, 10.31,N
08/04/2022,01:00,BAIRDWND_ALL, 57.94,N
08/04/2022,01:00,BARROW_ALL, 58.36,N
08/04/2022,01:00,BASTEN_CC1, 57.55,N
08/04/2022,01:00,BASTEN_CCU, 57.55,N
08/04/2022,01:00,BATCAVE_RN, 57.6,N
08/04/2022,01:00,BBREEZE_1_2, 4.28,N
08/04/2022,01:00,BCATWD_WD_1, 58.37,N
08/04/2022,01:00,BCH_RN, 56.51,N
08/04/2022,01:00,BCK_RN, 56.51,N
08/04/2022,01:00,BIGSTAR_ALL, 57.51,N
08/04/2022,01:00,BLACKJAK_RN, 47.44,N
08/04/2022,01:00,BLSMT1_5_A_6, 57.98,N
08/04/2022,01:00,BLUEJAY_RN, 57.42,N
08/04/2022,01:00,BOOTLEG_UN1, 58.23,N
08/04/2022,01:00,BORDAS_345, -25.66,N
08/04/2022,01:00,BOSQUESW_CC1, 58.98,N
08/04/2022,01:00,BOSQUESW_CC2, 58.58,N
08/04/2022,01:00,BOSQ_BSQSU_5, 58.58,N
08/04/2022,01:00,BOSQ_BSQS_12, 58.58,N
08/04/2022,01:00,BOSQ_BSQS_34, 58.98,N
08/04/2022,01:00,BRANDON_RN, 57.89,N
08/04/2022,01:00,BRAUNIG_CC1, 57.93,N
08/04/2022,01:00,BRAUNIG_VHB1, 58.74,N
08/04/2022,01:00,BRAUNIG_VHB2, 58.74,N
08/04/2022,01:00,BRAUNIG_VHB3, 58.91,N
08/04/2022,01:00,BRAZ_WND_ALL, 57.67,N
08/04/2022,01:00,BRA_AVR1_CT2, 57.93,N
08/04/2022,01:00,BRA_AVR_CST1, 57.93,N
08/04/2022,01:00,BRHEIGHT_RN, 56.68,N
08/04/2022,01:00,BRIGHTSD_RN, 50.86,N
08/04/2022,01:00,BRISCOE_WIND, 57.87,N
08/04/2022,01:00,BRPANGLE_RN, 56.46,N
08/04/2022,01:00,BRPMAGNO_RN, 56.66,N
08/04/2022,01:00,BRP_BRAZ_RN, 56.46,N
08/04/2022,01:00,BRP_DIKN_RN, 56.68,N
08/04/2022,01:00,BRP_LOOP_RN, 52.61,N
08/04/2022,01:00,BRP_LOP1_RN, 31.61,N
08/04/2022,01:00,BRP_PBL1_RN, 79.44,N
08/04/2022,01:00,BRP_PBL2_RN, 79.44,N
08/04/2022,01:00,BRP_RN_UNIT1, 58.57,N
08/04/2022,01:00,BRP_SEMI_RN, 56.65,N
08/04/2022,01:00,BRP_SWNY_RN, 56.46,N
08/04/2022,01:00,BRP_ZPT1_RN, 30.98,N
08/04/2022,01:00,BRP_ZPT2_RN, 30.98,N
08/04/2022,01:00,BRTSW_BCW1, 59.73,N
08/04/2022,01:00,BR_VHB6CT5_6, 58.74,N
08/04/2022,01:00,BR_VHB6CT7_8, 58.74,N
08/04/2022,01:00,BSS_U1, 56.47,N
08/04/2022,01:00,BTE_BTE_G1, 56.84,N
08/04/2022,01:00,BTE_BTE_G2, 56.84,N
08/04/2022,01:00,BTE_BTE_G3, 56.84,N
08/04/2022,01:00,BTE_BTE_G4, 56.84,N
08/04/2022,01:00,BTE_CC1, 56.84,N
08/04/2022,01:00,BTE_PUN1, 56.84,N
08/04/2022,01:00,BTE_PUN2, 56.84,N
08/04/2022,01:00,BUCHAN_ALL, 56.88,N
08/04/2022,01:00,BUCKTHRN_RN, 64.11,N
08/04/2022,01:00,BUFF_GAP_ALL, 57.11,N
08/04/2022,01:00,BULLCRK_1_2, 57.72,N
08/04/2022,01:00,BVE_CC1, 56.63,N
08/04/2022,01:00,BVE_UNIT1, 56.63,N
08/04/2022,01:00,BVE_UNIT2, 56.63,N
08/04/2022,01:00,BVE_UNIT3, 56.63,N
08/04/2022,01:00,BYRDR_ES_ALL, 56.46,N
08/04/2022,01:00,BYU_BYU_1, 56.75,N
08/04/2022,01:00,BYU_BYU_12, 56.75,N
08/04/2022,01:00,BYU_BYU_34, 56.75,N
08/04/2022,01:00,BYU_BYU_G8, 56.75,N
08/04/2022,01:00,BYU_CC1, 56.75,N
08/04/2022,01:00,BYU_PUN1, 56.75,N
08/04/2022,01:00,BYU_PUN2, 56.75,N
08/04/2022,01:00,BYU_PUN3, 56.75,N
08/04/2022,01:00,BYU_PUN4, 56.75,N
08/04/2022,01:00,B_DAVIS_3, 43.99,N
08/04/2022,01:00,B_DAVIS_4, 43.99,N
08/04/2022,01:00,B_DAVIS_CC1, 43.99,N
08/04/2022,01:00,B_D_B_DAVIG1, 43.99,N
08/04/2022,01:00,B_D_B_DAVIG2, 43.99,N
08/04/2022,01:00,CABEZON_ALL, -25,N
08/04/2022,01:00,CALAVER_JKS1, 57.69,N
08/04/2022,01:00,CALAVER_JKS2, 57.69,N
08/04/2022,01:00,CALAVER_JTD1, 58.65,N
08/04/2022,01:00,CALAVER_JTD2, 58.65,N
08/04/2022,01:00,CALAVER_OWS1, 58.76,N
08/04/2022,01:00,CALAVER_OWS2, 58.76,N
08/04/2022,01:00,CALHOUN_ALL, 52.42,N
08/04/2022,01:00,CALLAHA_WND1, 57.67,N
08/04/2022,01:00,CAL_CALGT1, 56.81,N
08/04/2022,01:00,CAL_CALSTG1, 56.81,N
08/04/2022,01:00,CAL_CC1, 56.81,N
08/04/2022,01:00,CAL_PUN1, 56.81,N
08/04/2022,01:00,CAL_PUN2, 56.81,N
08/04/2022,01:00,CAMWIND_RN, 30.29,N
08/04/2022,01:00,CAPRIDG4_CR4, 57.33,N
08/04/2022,01:00,CAPRIDGE_ALL, 57.33,N
08/04/2022,01:00,CARBN_BSP_1, 55.77,N
08/04/2022,01:00,CASL_GAP_UN1, 58.43,N
08/04/2022,01:00,CATARINA_B1, 84.42,N
08/04/2022,01:00,CBECII_1, 56.38,N
08/04/2022,01:00,CBECII_2, 56.38,N
08/04/2022,01:00,CBECII_89, 56.38,N
08/04/2022,01:00,CBECII_CC3, 56.38,N
08/04/2022,01:00,CBECII_CT7, 56.38,N
08/04/2022,01:00,CBEC_ALL, 56.27,N
08/04/2022,01:00,CBEC_CC1, 56.27,N
08/04/2022,01:00,CBEC_CC2, 56.27,N
08/04/2022,01:00,CBY4_ALL, 56.84,N
08/04/2022,01:00,CBY4_CC1, 56.84,N
08/04/2022,01:00,CBY_CBY_G1, 56.83,N
08/04/2022,01:00,CBY_CBY_G2, 56.82,N
08/04/2022,01:00,CCEC_CC1, 44.44,N
08/04/2022,01:00,CCEC_GT1, 44.44,N
08/04/2022,01:00,CCEC_GT2, 44.44,N
08/04/2022,01:00,CCEC_PUN1, 44.44,N
08/04/2022,01:00,CCEC_PUN2, 44.44,N
08/04/2022,01:00,CCEC_ST1, 44.44,N
08/04/2022,01:00,CEDROHI_CHW1, -21.62,N
08/04/2022,01:00,CEDRVALE_RN, 58.28,N
08/04/2022,01:00,CFLATS_UNIT, 57.29,N
08/04/2022,01:00,CHALUP_ALL, 31.01,N
08/04/2022,01:00,CHAMON_UN1, 56.85,N
08/04/2022,01:00,CHAMON_UN2, 56.85,N
08/04/2022,01:00,CHEDPW_GT2, 56.89,N
08/04/2022,01:00,CHE_CC1, 56.88,N
08/04/2022,01:00,CHE_LYD, 56.87,N
08/04/2022,01:00,CHE_LYD2, 56.87,N
08/04/2022,01:00,CHE_PUN1, 56.87,N
08/04/2022,01:00,CHE_PUN2, 56.87,N
08/04/2022,01:00,CHISMGRD_RN, 58.46,N
08/04/2022,01:00,CITYVICT_ALL, 52.15,N
08/04/2022,01:00,CN_BRKS_UNT1, 57.86,N
08/04/2022,01:00,COL_COLETOG1, 51.91,N
08/04/2022,01:00,CONIGLIO_RN, 58.41,N
08/04/2022,01:00,CORAZON_RN, -31.09,N
08/04/2022,01:00,COTPLNS_RN, 57.84,N
08/04/2022,01:00,COTTON_PAP2, 44.99,N
