DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
03/28/2023,01:00,AEEC, -59.21,N
03/28/2023,01:00,AGUAYO_UNIT1, 27.77,N
03/28/2023,01:00,AJAXWIND_RN, 12.19,N
03/28/2023,01:00,ALGOD_ALL_RN, 27.45,N
03/28/2023,01:00,ALVIN_RN, 25.16,N
03/28/2023,01:00,AMADEUS_ALL, 25.04,N
03/28/2023,01:00,AMISTAD_ALL, 67.76,N
03/28/2023,01:00,AMOCOOIL_CC1, 25.09,N
03/28/2023,01:00,AMOCOOIL_CC2, 25.09,N
03/28/2023,01:00,AMOCO_PUN1, 25.09,N
03/28/2023,01:00,AMOCO_PUN2, 25.09,N
03/28/2023,01:00,AMO_AMOCO_1, 25.09,N
03/28/2023,01:00,AMO_AMOCO_2, 25.09,N
03/28/2023,01:00,AMO_AMOCO_5, 25.09,N
03/28/2023,01:00,AMO_AMOCO_G1, 25.09,N
03/28/2023,01:00,AMO_AMOCO_G2, 25.09,N
03/28/2023,01:00,AMO_AMOCO_G3, 25.09,N
03/28/2023,01:00,AMO_AMOCO_S1, 25.09,N
03/28/2023,01:00,AMO_AMOCO_S2, 25.09,N
03/28/2023,01:00,ANACACHO_ANA, 30.72,N
03/28/2023,01:00,ANCHOR_ALL, 23.89,N
03/28/2023,01:00,ANDMDSLR_ALL, 30.74,N
03/28/2023,01:00,ANSON1_ALL, 28.1,N
03/28/2023,01:00,APPALOSA_ALL, 110.57,N
03/28/2023,01:00,AQUI_ALL, 23.07,N
03/28/2023,01:00,ARAGORN_RN, 98.23,N
03/28/2023,01:00,ASTRA_RN, -34.33,N
03/28/2023,01:00,ATK_ATKINSG7, 24.23,N
03/28/2023,01:00,AUSTPL_ALL, 26.67,N
03/28/2023,01:00,AVIAT_ALL, 37.74,N
03/28/2023,01:00,AZURE_RN, 20.88,N
03/28/2023,01:00,AZ_ALL, 23.81,N
03/28/2023,01:00,BAC_RN_ALL, 25.08,N
03/28/2023,01:00,BAFFIN_ALL, 27.63,N
03/28/2023,01:00,BAIRDWND_ALL, 24.35,N
03/28/2023,01:00,BARROW_ALL, 96.85,N
03/28/2023,01:00,BASTEN_CC1, 26.66,N
03/28/2023,01:00,BASTEN_CCU, 26.66,N
03/28/2023,01:00,BATCAVE_RN, 28.84,N
03/28/2023,01:00,BBREEZE_1_2, 27.81,N
03/28/2023,01:00,BCATWD_WD_1, 16.99,N
03/28/2023,01:00,BCH_RN, 25.33,N
03/28/2023,01:00,BCK_RN, 25.37,N
03/28/2023,01:00,BIGSTAR_ALL, 26.62,N
03/28/2023,01:00,BLACKJAK_RN, 27.36,N
03/28/2023,01:00,BLSMT1_5_A_6, 5.38,N
03/28/2023,01:00,BLUEJAY_RN, 24.26,N
03/28/2023,01:00,BOARDCRK_ALL, 22.78,N
03/28/2023,01:00,BOOTLEG_UN1, 98.88,N
03/28/2023,01:00,BORDAS_345, 27.72,N
03/28/2023,01:00,BOSQUESW_CC1, 23.48,N
03/28/2023,01:00,BOSQUESW_CC2, 23.58,N
03/28/2023,01:00,BOSQ_BSQSU_5, 23.58,N
03/28/2023,01:00,BOSQ_BSQS_12, 23.58,N
03/28/2023,01:00,BOSQ_BSQS_34, 23.48,N
03/28/2023,01:00,BRANDON_RN, -4.87,N
03/28/2023,01:00,BRAUNIG_CC1, 27.8,N
03/28/2023,01:00,BRAUNIG_VHB1, 27.75,N
03/28/2023,01:00,BRAUNIG_VHB2, 27.75,N
03/28/2023,01:00,BRAUNIG_VHB3, 27.86,N
03/28/2023,01:00,BRAZ_WND_ALL, 36.44,N
03/28/2023,01:00,BRA_AVR1_CT2, 27.8,N
03/28/2023,01:00,BRA_AVR_CST1, 27.8,N
03/28/2023,01:00,BRHEIGHT_RN, 25.09,N
03/28/2023,01:00,BRIGHTSD_RN, 27.92,N
03/28/2023,01:00,BRIGHTSD_U1, 27.92,N
03/28/2023,01:00,BRISCOE_WIND, -13.86,N
03/28/2023,01:00,BRPANGLE_RN, 25.34,N
03/28/2023,01:00,BRPMAGNO_RN, 25.11,N
03/28/2023,01:00,BRP_BRAZ_RN, 25.34,N
03/28/2023,01:00,BRP_DIKN_RN, 25.1,N
03/28/2023,01:00,BRP_LOOP_RN, 27.04,N
03/28/2023,01:00,BRP_LOP1_RN, 27.9,N
03/28/2023,01:00,BRP_PBL1_RN, 76.45,N
03/28/2023,01:00,BRP_PBL2_RN, 76.45,N
03/28/2023,01:00,BRP_RN_UNIT1, 28,N
03/28/2023,01:00,BRP_SEMI_RN, 25.12,N
03/28/2023,01:00,BRP_SWNY_RN, 25.34,N
03/28/2023,01:00,BRP_ZPT1_RN, 27.93,N
03/28/2023,01:00,BRP_ZPT2_RN, 27.93,N
03/28/2023,01:00,BRTSW_BCW1, 20.78,N
03/28/2023,01:00,BR_ARROW_ALL, 21.11,N
03/28/2023,01:00,BR_VHB6CT5_6, 27.75,N
03/28/2023,01:00,BR_VHB6CT7_8, 27.75,N
03/28/2023,01:00,BSS_U1, 25.33,N
03/28/2023,01:00,BTE_BTE_G1, 24.84,N
03/28/2023,01:00,BTE_BTE_G2, 24.84,N
03/28/2023,01:00,BTE_BTE_G3, 24.84,N
03/28/2023,01:00,BTE_BTE_G4, 24.84,N
03/28/2023,01:00,BTE_CC1, 24.84,N
03/28/2023,01:00,BTE_PUN1, 24.84,N
03/28/2023,01:00,BTE_PUN2, 24.84,N
03/28/2023,01:00,BTM_ALL, 25.26,N
03/28/2023,01:00,BUCHAN_ALL, 27.2,N
03/28/2023,01:00,BUCKTHRN_RN, 22.5,N
03/28/2023,01:00,BUFF_GAP_ALL, 30.96,N
03/28/2023,01:00,BULLCRK_1_2, 62.29,N
03/28/2023,01:00,BVE_CC1, 25.21,N
03/28/2023,01:00,BVE_UNIT1, 25.21,N
03/28/2023,01:00,BVE_UNIT2, 25.21,N
03/28/2023,01:00,BVE_UNIT3, 25.21,N
03/28/2023,01:00,BYRDR_ES_ALL, 25.34,N
03/28/2023,01:00,BYU_BYU_1, 25.05,N
03/28/2023,01:00,BYU_BYU_12, 25.05,N
03/28/2023,01:00,BYU_BYU_34, 25.05,N
03/28/2023,01:00,BYU_BYU_G8, 25.05,N
03/28/2023,01:00,BYU_CC1, 25.05,N
03/28/2023,01:00,BYU_PUN1, 25.05,N
03/28/2023,01:00,BYU_PUN2, 25.05,N
03/28/2023,01:00,BYU_PUN3, 25.05,N
03/28/2023,01:00,BYU_PUN4, 25.05,N
03/28/2023,01:00,B_DAVIS_3, 27.5,N
03/28/2023,01:00,B_DAVIS_4, 27.5,N
03/28/2023,01:00,B_DAVIS_CC1, 27.5,N
03/28/2023,01:00,B_D_B_DAVIG1, 27.5,N
03/28/2023,01:00,B_D_B_DAVIG2, 27.5,N
03/28/2023,01:00,CABEZON_ALL, 27.71,N
03/28/2023,01:00,CALAVER_JKS1, 27.72,N
03/28/2023,01:00,CALAVER_JKS2, 27.72,N
