DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
03/26/2022,01:00,AEEC, 21.89,N
03/26/2022,01:00,AJAXWIND_RN, 21.93,N
03/26/2022,01:00,ALGOD_ALL_RN, 13.48,N
03/26/2022,01:00,ALVIN_RN, 30.1,N
03/26/2022,01:00,AMADEUS_ALL, 21.53,N
03/26/2022,01:00,AMISTAD_ALL, 25.44,N
03/26/2022,01:00,AMOCOOIL_CC1, 29.51,N
03/26/2022,01:00,AMOCOOIL_CC2, 29.51,N
03/26/2022,01:00,AMOCO_PUN1, 29.51,N
03/26/2022,01:00,AMOCO_PUN2, 29.51,N
03/26/2022,01:00,AMO_AMOCO_1, 29.51,N
03/26/2022,01:00,AMO_AMOCO_2, 29.51,N
03/26/2022,01:00,AMO_AMOCO_5, 29.51,N
03/26/2022,01:00,AMO_AMOCO_G1, 29.51,N
03/26/2022,01:00,AMO_AMOCO_G2, 29.51,N
03/26/2022,01:00,AMO_AMOCO_G3, 29.51,N
03/26/2022,01:00,AMO_AMOCO_S1, 29.51,N
03/26/2022,01:00,AMO_AMOCO_S2, 29.51,N
03/26/2022,01:00,ANACACHO_ANA, 24.64,N
03/26/2022,01:00,ANCHOR_ALL, 22.06,N
03/26/2022,01:00,ANSON1_ALL, 21.28,N
03/26/2022,01:00,AQUI_ALL, 22.29,N
03/26/2022,01:00,ARAGORN_RN, 26.96,N
03/26/2022,01:00,ASTRA_RN, 21.83,N
03/26/2022,01:00,ATK_ATKINSG7, 23.64,N
03/26/2022,01:00,AUSTPL_ALL, 20.91,N
03/26/2022,01:00,AVIAT_ALL, 24.07,N
03/26/2022,01:00,AZURE_RN, 21.7,N
03/26/2022,01:00,AZ_ALL, 32.43,N
03/26/2022,01:00,BAC_RN_ALL, 29.51,N
03/26/2022,01:00,BAFFIN_ALL, 11.87,N
03/26/2022,01:00,BAIRDWND_ALL, 21.78,N
03/26/2022,01:00,BARROW_ALL, 28.98,N
03/26/2022,01:00,BASTEN_CC1, 20.89,N
03/26/2022,01:00,BASTEN_CCU, 20.89,N
03/26/2022,01:00,BATCAVE_RN, 21.13,N
03/26/2022,01:00,BBREEZE_1_2, 1.59,N
03/26/2022,01:00,BCATWD_WD_1, 22.08,N
03/26/2022,01:00,BCK_RN, 26.74,N
03/26/2022,01:00,BIGSTAR_ALL, 20.53,N
03/26/2022,01:00,BLACKJAK_RN, 13.47,N
03/26/2022,01:00,BLSMT1_5_A_6, 21.87,N
03/26/2022,01:00,BLUEJAY_RN, 23.78,N
03/26/2022,01:00,BOOTLEG_UN1, 24.27,N
03/26/2022,01:00,BORDAS_345, -25,N
03/26/2022,01:00,BOSQUESW_CC1, 22.33,N
03/26/2022,01:00,BOSQUESW_CC2, 22.29,N
03/26/2022,01:00,BOSQ_BSQSU_5, 22.29,N
03/26/2022,01:00,BOSQ_BSQS_12, 22.29,N
