DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
02/22/2024,01:00,7RNCHSLR_ALL, 5.45,N
02/22/2024,01:00,AEEC, 1.06,N
02/22/2024,01:00,AGUAYO_UNIT1, 3.3,N
02/22/2024,01:00,AJAXWIND_RN, 1.92,N
02/22/2024,01:00,ALGOD_ALL_RN, -3.58,N
02/22/2024,01:00,ALVIN_RN, 4.68,N
02/22/2024,01:00,AMADEUS_ALL, 0.74,N
02/22/2024,01:00,AMISTAD_ALL, 9.81,N
02/22/2024,01:00,AMOCOOIL_CC1, 4.74,N
02/22/2024,01:00,AMOCOOIL_CC2, 4.74,N
02/22/2024,01:00,AMOCO_PUN1, 4.74,N
02/22/2024,01:00,AMOCO_PUN2, 4.74,N
02/22/2024,01:00,AMO_AMOCO_1, 4.74,N
02/22/2024,01:00,AMO_AMOCO_2, 4.74,N
02/22/2024,01:00,AMO_AMOCO_5, 4.74,N
02/22/2024,01:00,AMO_AMOCO_G1, 4.74,N
02/22/2024,01:00,AMO_AMOCO_G2, 4.74,N
02/22/2024,01:00,AMO_AMOCO_G3, 4.74,N
02/22/2024,01:00,AMO_AMOCO_S1, 4.74,N
02/22/2024,01:00,AMO_AMOCO_S2, 4.74,N
02/22/2024,01:00,ANACACHO_ANA, 7.65,N
02/22/2024,01:00,ANCHOR_ALL, 2.55,N
02/22/2024,01:00,ANDMDSLR_ALL, 0.28,N
02/22/2024,01:00,ANEM_ESS_RN, -37.21,N
02/22/2024,01:00,ANG_ALL, 3.78,N
02/22/2024,01:00,ANSON1_ALL, 2.76,N
02/22/2024,01:00,APPALOSA_ALL, 23.36,N
02/22/2024,01:00,AQUI_ALL, 3.95,N
02/22/2024,01:00,ARAGORN_RN, 22.82,N
02/22/2024,01:00,ASTRA_RN, -2.83,N
02/22/2024,01:00,ATK_ATKINSG7, 4.51,N
02/22/2024,01:00,AURO_SLR_RN, 4.44,N
02/22/2024,01:00,AUSTPL_ALL, 4.96,N
02/22/2024,01:00,AVIAT_ALL, 3.03,N
02/22/2024,01:00,AZURE_RN, 1.51,N
02/22/2024,01:00,AZ_ALL, 4.8,N
02/22/2024,01:00,BAC_RN_ALL, 4.75,N
